STD_YYYYMM,SIDO,비염환자(질병),아토피환자(질병),천식환자(질병),평균기온(기후),상대습도(기후),증기압(기후),최고기온(기후),최저기온(기후),풍속(기후),미세먼지,미세먼지(농도),미세먼지(농도80),초미세먼지,초미세먼지(농도),초미세먼지(농도35),아황산가스,아황산가스(농도0.05),아황산가스(농도),이산화질소,이산화질소(농도0.06),이산화질소(농도0.03),이산화질소(농도),일산화탄소,일산화탄소(농도9),일산화탄소(농도),차량수,구리(중금속),구리(농도),납(중금속),납(농도0.5),납(농도),니켈(중금속),니켈(농도),망간(중금속),망간(농도),비소(중금속),비소(농도),철(중금속),철(농도),카드뮴(중금속),카드뮴(농도),크롬(중금속),크롬(농도),비염환자(질병)_코로나증감폭,아토피환자(질병)_코로나증감폭,천식환자(질병)_코로나증감폭,평균기온(기후)_코로나증감폭,상대습도(기후)_코로나증감폭,증기압(기후)_코로나증감폭,최고기온(기후)_코로나증감폭,최저기온(기후)_코로나증감폭,풍속(기후)_코로나증감폭,미세먼지_코로나증감폭,초미세먼지_코로나증감폭,아황산가스_코로나증감폭,이산화질소_코로나증감폭,일산화탄소_코로나증감폭,구리(중금속)_코로나증감폭,납(중금속)_코로나증감폭,니켈(중금속)_코로나증감폭,망간(중금속)_코로나증감폭,비소(중금속)_코로나증감폭,철(중금속)_코로나증감폭,카드뮴(중금속)_코로나증감폭,크롬(중금속)_코로나증감폭
201905,광주광역시,55498,4858,9985,19.2,58.0,12.4,26.2,13.1,1.6,50.0,나쁨,좋음,22.0,나쁨,좋음,0.003,좋음,좋음,0.017,좋음,좋음,좋음,0.4,좋음,좋음,669489.0,0.0078,좋음,0.01,좋음,좋음,0.001,좋음,0.0188,좋음,0.002,좋음,0.4923,좋음,0.0009,좋음,0.0009,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
201906,광주광역시,38598,4189,7381,22.0,79.0,20.3,27.4,17.9,1.3,40.0,좋음,좋음,25.0,나쁨,좋음,0.002,좋음,좋음,0.014,좋음,좋음,좋음,0.4,좋음,좋음,670512.0,0.0042,좋음,0.0067,좋음,좋음,0.0003,좋음,0.0104,좋음,0.0004,좋음,0.2883,좋음,0.0013,좋음,0.0002,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
201907,광주광역시,41215,4956,7095,25.3,84.0,26.9,29.4,22.4,1.8,29.0,좋음,좋음,17.0,좋음,좋음,0.002,좋음,좋음,0.011,좋음,좋음,좋음,0.3,좋음,좋음,672166.0,0.0025,좋음,0.0024,좋음,좋음,0.0004,좋음,0.0044,좋음,0.0004,좋음,0.1067,좋음,0.0005,좋음,0.0005,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
201908,광주광역시,43402,5163,6962,27.0,80.0,28.3,31.3,23.8,1.5,31.0,좋음,좋음,17.0,좋음,좋음,0.003,좋음,좋음,0.011,좋음,좋음,좋음,0.4,좋음,좋음,673404.0,0.0041,좋음,0.0039,좋음,좋음,0.0002,좋음,0.008,좋음,0.0051,좋음,0.1433,좋음,0.0003,좋음,0.0023,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
201909,광주광역시,78908,4133,10327,22.9,82.0,23.0,27.2,19.6,1.6,27.0,좋음,좋음,15.0,좋음,좋음,0.003,좋음,좋음,0.012,좋음,좋음,좋음,0.4,좋음,좋음,674470.0,0.0054,좋음,0.003,좋음,좋음,0.0016,좋음,0.0057,좋음,0.0001,좋음,0.1254,좋음,0.0002,좋음,0.0016,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
201910,광주광역시,78198,4117,11550,17.1,73.0,14.3,22.2,13.0,1.2,35.0,좋음,좋음,18.0,좋음,좋음,0.003,좋음,좋음,0.017,좋음,좋음,좋음,0.4,좋음,좋음,675189.0,0.0065,좋음,0.0081,좋음,좋음,0.0006,좋음,0.0117,좋음,0.0026,좋음,0.249,좋음,0.0007,좋음,0.0004,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
201911,광주광역시,69561,3769,10724,10.8,66.0,8.8,16.9,6.0,1.2,43.0,나쁨,좋음,20.0,좋음,좋음,0.003,좋음,좋음,0.023,좋음,좋음,나쁨,0.5,좋음,나쁨,675894.0,0.0084,좋음,0.0181,좋음,좋음,0.0005,좋음,0.017,좋음,0.0073,나쁨,0.4026,좋음,0.0004,좋음,0.0002,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
201912,광주광역시,74694,3791,10409,4.8,62.0,5.4,9.5,1.0,1.3,33.0,좋음,좋음,22.0,나쁨,좋음,0.003,좋음,좋음,0.025,좋음,좋음,나쁨,0.6,좋음,나쁨,676281.0,0.0162,나쁨,0.0118,좋음,좋음,0.0004,좋음,0.0217,좋음,0.0012,좋음,0.4414,좋음,0.0004,좋음,0.0002,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202001,광주광역시,69446,3845,9288,4.6,68.0,5.9,9.0,1.2,1.4,36.0,좋음,좋음,27.0,나쁨,좋음,0.003,좋음,좋음,0.021,좋음,좋음,나쁨,0.6,좋음,나쁨,677933.0,0.0069,좋음,0.012,좋음,좋음,0.001,좋음,0.0132,좋음,0.0018,좋음,0.2094,좋음,0.0003,좋음,0.001,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202002,광주광역시,38754,3637,5819,5.3,67.0,6.2,10.6,0.8,1.4,32.0,좋음,좋음,21.0,좋음,좋음,0.003,좋음,좋음,0.018,좋음,좋음,좋음,0.5,좋음,나쁨,678442.0,0.0079,좋음,0.0128,좋음,좋음,0.0012,좋음,0.0211,좋음,0.003,좋음,0.2955,좋음,0.0003,좋음,0.0015,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202003,광주광역시,29328,4211,4339,9.0,58.0,6.6,15.2,3.8,1.7,35.0,좋음,좋음,18.0,좋음,좋음,0.003,좋음,좋음,0.015,좋음,좋음,좋음,0.4,좋음,좋음,680363.0,0.0071,좋음,0.0099,좋음,좋음,0.0008,좋음,0.0228,좋음,0.0009,좋음,0.3954,좋음,0.0003,좋음,0.0015,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202004,광주광역시,30511,4328,3874,11.5,52.0,6.9,18.0,6.2,1.8,38.0,좋음,좋음,17.0,좋음,좋음,0.003,좋음,좋음,0.013,좋음,좋음,좋음,0.4,좋음,좋음,682127.0,0.0076,좋음,0.013,좋음,좋음,0.0007,좋음,0.0227,좋음,0.0014,좋음,0.3756,좋음,0.0002,좋음,0.0018,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202005,광주광역시,41725,4999,4496,18.8,73.0,15.5,24.4,14.2,1.7,31.0,좋음,좋음,18.0,좋음,좋음,0.002,좋음,좋음,0.01,좋음,좋음,좋음,0.4,좋음,좋음,683239.0,0.0098,좋음,0.0062,좋음,좋음,0.001,좋음,0.0176,좋음,0.0025,좋음,0.2297,좋음,0.0005,좋음,0.002,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202006,광주광역시,31812,4917,4056,23.6,79.0,22.5,28.8,19.6,1.6,31.0,좋음,좋음,18.0,좋음,좋음,0.002,좋음,좋음,0.009,좋음,좋음,좋음,0.3,좋음,좋음,685555.0,0.0066,좋음,0.0069,좋음,좋음,0.0011,좋음,0.015,좋음,0.0009,좋음,0.3786,좋음,0.0004,좋음,0.0011,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202007,광주광역시,23830,4430,3246,23.4,91.0,26.1,26.8,20.8,1.5,15.0,좋음,좋음,9.0,좋음,좋음,0.002,좋음,좋음,0.008,좋음,좋음,좋음,0.3,좋음,좋음,687391.0,0.0027,좋음,0.0035,좋음,좋음,0.0004,좋음,0.004,좋음,0.0009,좋음,0.1294,좋음,0.0002,좋음,0.0005,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202008,광주광역시,26315,5201,3075,27.6,89.0,32.5,31.6,24.8,2.2,22.0,좋음,좋음,14.0,좋음,좋음,0.003,좋음,좋음,0.006,좋음,좋음,좋음,0.3,좋음,좋음,687007.0,0.0039,좋음,0.0026,좋음,좋음,0.0008,좋음,0.0044,좋음,0.0002,좋음,0.0752,좋음,0.0004,좋음,0.0004,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202009,광주광역시,47745,4656,4068,21.3,85.0,21.3,25.7,17.9,1.5,21.0,좋음,좋음,13.0,좋음,좋음,0.003,좋음,좋음,0.011,좋음,좋음,좋음,0.3,좋음,좋음,689331.0,0.0047,좋음,0.0038,좋음,좋음,0.0004,좋음,0.0074,좋음,0.0003,좋음,0.1432,좋음,0.0002,좋음,0.0006,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202010,광주광역시,58225,4333,4988,15.7,64.0,11.4,21.2,11.2,1.2,31.0,좋음,좋음,17.0,좋음,좋음,0.003,좋음,좋음,0.016,좋음,좋음,좋음,0.4,좋음,좋음,689966.0,0.0001,좋음,0.0012,좋음,좋음,0.0052,좋음,0.008,좋음,0.0016,좋음,0.218,좋음,0.0006,좋음,0.0025,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202011,광주광역시,46684,3773,4680,10.5,63.0,8.4,15.6,6.4,1.4,32.0,좋음,좋음,20.0,좋음,좋음,0.003,좋음,좋음,0.019,좋음,좋음,나쁨,0.5,좋음,나쁨,691412.0,0.0044,좋음,0.009,좋음,좋음,0.0047,좋음,0.0277,좋음,0.0004,좋음,0.6156,나쁨,0.0008,좋음,0.0038,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202012,광주광역시,27508,3930,3648,2.7,61.0,4.6,7.8,-1.1,1.4,33.0,좋음,좋음,24.0,나쁨,좋음,0.003,좋음,좋음,0.022,좋음,좋음,나쁨,0.5,좋음,나쁨,691740.0,0.0103,좋음,0.0194,좋음,좋음,0.0032,좋음,0.0248,좋음,0.004,좋음,0.4972,좋음,0.0007,좋음,0.0003,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202101,광주광역시,21520,3763,2808,1.4,71.0,5.2,6.4,-2.6,1.5,37.0,좋음,좋음,22.0,나쁨,좋음,0.003,좋음,좋음,0.021,좋음,좋음,나쁨,0.5,좋음,나쁨,693200.0,0.004,좋음,0.0064,좋음,좋음,0.0037,좋음,0.0458,나쁨,0.0008,좋음,0.8776,나쁨,0.0012,좋음,0.0041,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202102,광주광역시,24056,3728,2725,5.1,59.0,5.3,10.7,0.4,1.5,40.0,좋음,좋음,25.0,나쁨,좋음,0.002,좋음,좋음,0.019,좋음,좋음,나쁨,0.5,좋음,나쁨,693594.0,0.0081,좋음,0.0093,좋음,좋음,0.001,좋음,0.0116,좋음,0.0008,좋음,0.4234,좋음,0.0007,좋음,0.0024,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202103,광주광역시,48644,4235,4170,10.6,65.0,8.1,17.0,5.6,1.5,65.0,나쁨,좋음,27.0,나쁨,좋음,0.003,좋음,좋음,0.016,좋음,좋음,좋음,0.5,좋음,나쁨,694618.0,0.0075,좋음,0.0134,좋음,좋음,0.0041,좋음,0.0229,좋음,0.0016,좋음,0.5416,좋음,0.0008,좋음,0.0031,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202104,광주광역시,44701,4373,4131,14.9,52.0,8.3,20.9,9.7,1.4,39.0,좋음,좋음,18.0,좋음,좋음,0.003,좋음,좋음,0.013,좋음,좋음,좋음,0.5,좋음,나쁨,694011.0,0.0038,좋음,0.0024,좋음,좋음,0.0053,좋음,0.011,좋음,0.0017,좋음,0.4048,좋음,0.0006,좋음,0.0008,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202105,광주광역시,29940,4110,3375,18.4,67.0,13.9,24.0,13.4,1.4,50.0,나쁨,좋음,20.0,좋음,좋음,0.003,좋음,좋음,0.009,좋음,좋음,좋음,0.4,좋음,좋음,693698.0,0.0049,좋음,0.007,좋음,좋음,0.0024,좋음,0.0211,좋음,0.0023,좋음,0.4972,좋음,0.0009,좋음,0.0002,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202106,광주광역시,28855,4751,3178,23.3,76.0,21.2,28.3,19.2,1.3,29.0,좋음,좋음,18.0,좋음,좋음,0.003,좋음,좋음,0.009,좋음,좋음,좋음,0.4,좋음,좋음,694339.0,0.002,좋음,0.0016,좋음,좋음,0.0035,좋음,0.0133,좋음,0.0006,좋음,0.4552,좋음,0.0009,좋음,0.0031,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202107,광주광역시,27497,4975,2696,27.0,82.0,28.8,31.4,23.6,1.5,16.0,좋음,좋음,10.0,좋음,좋음,0.003,좋음,좋음,0.007,좋음,좋음,좋음,0.4,좋음,좋음,695263.0,0.003,좋음,0.0014,좋음,좋음,0.0025,좋음,0.0114,좋음,0.0007,좋음,0.2216,좋음,0.0005,좋음,0.0005,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202108,광주광역시,26501,4606,2648,25.8,88.0,29.0,30.3,22.5,1.3,17.0,좋음,좋음,10.0,좋음,좋음,0.003,좋음,좋음,0.008,좋음,좋음,좋음,0.5,좋음,나쁨,696226.0,0.0038,좋음,0.0071,좋음,좋음,0.0023,좋음,0.0131,좋음,0.0009,좋음,0.265,좋음,0.0003,좋음,0.0011,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202109,광주광역시,56470,4363,4699,22.9,84.0,23.1,27.2,19.5,1.5,15.0,좋음,좋음,8.0,좋음,좋음,0.003,좋음,좋음,0.009,좋음,좋음,좋음,0.5,좋음,나쁨,697653.0,0.0024,좋음,0.0025,좋음,좋음,0.0017,좋음,0.0104,좋음,0.0018,좋음,0.2606,좋음,0.0004,좋음,0.0011,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202110,광주광역시,50338,4357,5748,17.2,77.0,15.9,22.7,12.8,1.2,25.0,좋음,좋음,15.0,좋음,좋음,0.003,좋음,좋음,0.013,좋음,좋음,좋음,0.5,좋음,나쁨,698433.0,0.0019,좋음,0.002,좋음,좋음,0.0002,좋음,0.0101,좋음,0.001,좋음,0.2798,좋음,0.0002,좋음,0.0005,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202111,광주광역시,60333,3811,5190,10.2,78.0,9.6,15.8,5.8,1.0,34.0,좋음,좋음,21.0,좋음,좋음,0.003,좋음,좋음,0.021,좋음,좋음,나쁨,0.6,좋음,나쁨,699627.0,0.0031,좋음,0.0022,좋음,좋음,0.0001,좋음,0.0115,좋음,0.0002,좋음,0.1686,좋음,0.0001,좋음,0.0007,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202112,광주광역시,37873,3886,4552,4.1,71.0,6.0,9.4,0.0,1.2,34.0,좋음,좋음,23.0,나쁨,좋음,0.003,좋음,좋음,0.021,좋음,좋음,나쁨,0.6,좋음,나쁨,700783.0,0.0126,좋음,0.0122,좋음,좋음,0.0042,좋음,0.0416,나쁨,0.0021,좋음,0.6549,나쁨,0.0006,좋음,0.0024,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202201,광주광역시,38841,3809,5800,1.6,59.0,4.0,6.7,-2.3,1.2,32.0,좋음,좋음,23.0,나쁨,좋음,0.003,좋음,좋음,0.02,좋음,좋음,나쁨,0.5,좋음,나쁨,702532.0,0.0039,좋음,0.01,좋음,좋음,0.0003,좋음,0.02,좋음,0.0047,나쁨,0.3982,좋음,0.0001,좋음,0.0008,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202202,광주광역시,39942,3738,3358,1.8,56.0,3.8,7.2,-2.4,1.5,34.0,좋음,좋음,24.0,나쁨,좋음,0.003,좋음,좋음,0.017,좋음,좋음,좋음,0.5,좋음,나쁨,703173.0,0.0051,좋음,0.0131,좋음,좋음,0.0008,좋음,0.0241,좋음,0.0024,좋음,0.4491,좋음,0.0008,좋음,0.0009,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202203,광주광역시,71255,3624,5439,9.6,68.0,8.3,15.6,4.5,1.4,38.0,좋음,좋음,21.0,좋음,좋음,0.003,좋음,좋음,0.016,좋음,좋음,좋음,0.4,좋음,좋음,704823.0,0.0071,좋음,0.0085,좋음,좋음,0.001,좋음,0.0296,좋음,0.0014,좋음,0.7056,나쁨,0.0006,좋음,0.002,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202204,광주광역시,57653,4627,5484,15.5,60.0,10.7,22.6,9.8,1.4,34.0,좋음,좋음,17.0,좋음,좋음,0.003,좋음,좋음,0.013,좋음,좋음,좋음,0.4,좋음,좋음,704970.0,0.0034,좋음,0.0033,좋음,좋음,0.0003,좋음,0.0179,좋음,0.0017,좋음,0.3528,좋음,0.0003,좋음,0.0009,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202205,광주광역시,39149,4458,4212,19.3,59.0,12.8,26.1,13.8,1.3,29.0,좋음,좋음,16.0,좋음,좋음,0.003,좋음,좋음,0.011,좋음,좋음,좋음,0.3,좋음,좋음,705650.0,0.0064,좋음,0.0133,좋음,좋음,0.0013,좋음,0.0219,좋음,0.0025,좋음,0.4706,좋음,0.0006,좋음,0.001,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202206,광주광역시,34694,4160,4871,23.8,83.0,24.2,29.0,20.1,1.9,20.0,좋음,좋음,12.0,좋음,좋음,0.002,좋음,좋음,0.007,좋음,좋음,좋음,0.3,좋음,좋음,706600.0,0.0052,좋음,0.0046,좋음,좋음,0.0002,좋음,0.0109,좋음,0.0005,좋음,0.2236,좋음,0.0003,좋음,0.0007,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202207,광주광역시,39063,4606,4177,27.0,87.0,30.8,31.1,23.8,1.5,18.0,좋음,좋음,12.0,좋음,좋음,0.003,좋음,좋음,0.006,좋음,좋음,좋음,0.3,좋음,좋음,708257.0,0.003,좋음,0.0028,좋음,좋음,0.0028,좋음,0.0116,좋음,0.0002,좋음,0.1829,좋음,0.0006,좋음,0.0002,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202208,광주광역시,48103,4598,4370,26.9,90.0,31.9,30.6,24.1,1.8,16.0,좋음,좋음,9.0,좋음,좋음,0.003,좋음,좋음,0.007,좋음,좋음,좋음,0.3,좋음,좋음,709195.0,0.0009,좋음,0.0004,좋음,좋음,0.0001,좋음,0.0092,좋음,0.0052,좋음,0.112,좋음,0.0006,좋음,0.0015,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202209,광주광역시,59602,4143,6897,23.1,77.0,21.6,28.0,19.1,1.5,21.0,좋음,좋음,12.0,좋음,좋음,0.003,좋음,좋음,0.011,좋음,좋음,좋음,0.3,좋음,좋음,710889.0,0.0046,좋음,0.007,좋음,좋음,0.0011,좋음,0.0152,좋음,0.0004,좋음,0.2529,좋음,0.0006,좋음,0.0012,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202210,광주광역시,61498,3887,6578,16.0,65.0,11.9,21.6,11.4,1.1,25.0,좋음,좋음,14.0,좋음,좋음,0.003,좋음,좋음,0.014,좋음,좋음,좋음,0.4,좋음,좋음,711909.0,0.0056,좋음,0.0049,좋음,좋음,0.0001,좋음,0.0211,좋음,0.0044,좋음,0.3611,좋음,0.0005,좋음,0.0027,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202211,광주광역시,57238,3506,5566,11.8,62.0,8.7,18.1,6.8,1.0,34.0,좋음,좋음,21.0,좋음,좋음,0.003,좋음,좋음,0.021,좋음,좋음,나쁨,0.5,좋음,나쁨,713371.0,0.0112,좋음,0.011,좋음,좋음,0.0012,좋음,0.0457,나쁨,0.0038,좋음,0.6572,나쁨,0.0007,좋음,0.0031,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
202212,광주광역시,59103,3474,5784,1.1,63.0,4.1,5.5,-2.6,1.2,33.0,좋음,좋음,20.0,좋음,좋음,0.003,좋음,좋음,0.022,좋음,좋음,나쁨,0.5,좋음,나쁨,714401.0,0.0082,좋음,0.0103,좋음,좋음,0.0013,좋음,0.0373,나쁨,0.0016,좋음,0.5857,나쁨,0.0007,좋음,0.0028,좋음,-37,1,-59,0,2,2,0,1,-6,-23,-25,3,-24,-5,-10,-37,18,46,-30,10,-30,29
201501,대전광역시,63564,5118,8933,0.0,73.0,4.6,5.0,-4.4,1.3,52.0,나쁨,좋음,34.0,나쁨,좋음,0.006,좋음,나쁨,0.024,좋음,좋음,나쁨,0.7,좋음,나쁨,622705.0,0.0222,나쁨,0.057,좋음,나쁨,0.0036,좋음,0.048,나쁨,0.0051,나쁨,0.9513,나쁨,0.0037,나쁨,0.0053,나쁨,-40,7,-55,1,3,4,0,4,0,-22,-27,-6,-9,-3,-3,-29,-32,-10,-23,-12,-46,-40
201502,대전광역시,70047,5011,9364,1.9,66.0,4.8,7.2,-2.4,1.7,68.0,나쁨,좋음,36.0,나쁨,나쁨,0.005,좋음,나쁨,0.02,좋음,좋음,나쁨,0.6,좋음,나쁨,623128.0,0.0159,나쁨,0.0499,좋음,나쁨,0.0038,나쁨,0.0483,나쁨,0.0052,나쁨,0.9727,나쁨,0.0013,좋음,0.0036,나쁨,-40,7,-55,1,3,4,0,4,0,-22,-27,-6,-9,-3,-3,-29,-32,-10,-23,-12,-46,-40
201503,대전광역시,89397,5716,11140,7.2,51.0,5.2,14.3,0.6,1.7,68.0,나쁨,좋음,37.0,나쁨,나쁨,0.005,좋음,나쁨,0.021,좋음,좋음,나쁨,0.5,좋음,나쁨,623330.0,0.0133,좋음,0.0282,좋음,나쁨,0.0021,좋음,0.0458,나쁨,0.0025,좋음,0.9906,나쁨,0.0007,좋음,0.0023,좋음,-40,7,-55,1,3,4,0,4,0,-22,-27,-6,-9,-3,-3,-29,-32,-10,-23,-12,-46,-40
201504,대전광역시,74708,5246,10982,13.3,68.0,10.0,19.3,7.8,1.9,40.0,좋음,좋음,23.0,나쁨,좋음,0.003,좋음,좋음,0.017,좋음,좋음,좋음,0.4,좋음,좋음,624549.0,0.0141,좋음,0.0194,좋음,좋음,0.0026,좋음,0.0245,좋음,0.0036,좋음,0.8165,나쁨,0.0002,좋음,0.0043,나쁨,-40,7,-55,1,3,4,0,4,0,-22,-27,-6,-9,-3,-3,-29,-32,-10,-23,-12,-46,-40
201505,대전광역시,56178,6174,8803,19.5,60.0,13.0,26.0,13.0,1.6,49.0,나쁨,좋음,29.0,나쁨,좋음,0.004,좋음,좋음,0.017,좋음,좋음,좋음,0.4,좋음,좋음,624925.0,0.0182,나쁨,0.0271,좋음,나쁨,0.0036,좋음,0.0388,나쁨,0.0029,좋음,1.1271,나쁨,0.0008,좋음,0.0153,나쁨,-40,7,-55,1,3,4,0,4,0,-22,-27,-6,-9,-3,-3,-29,-32,-10,-23,-12,-46,-40
201506,대전광역시,33175,4302,4779,23.4,68.0,18.9,28.9,18.5,1.5,40.0,좋음,좋음,27.0,나쁨,좋음,0.003,좋음,좋음,0.014,좋음,좋음,좋음,0.4,좋음,좋음,626472.0,0.014,좋음,0.0237,좋음,나쁨,0.0036,좋음,0.0253,좋음,0.0025,좋음,0.7296,나쁨,0.0007,좋음,0.0039,나쁨,-40,7,-55,1,3,4,0,4,0,-22,-27,-6,-9,-3,-3,-29,-32,-10,-23,-12,-46,-40
201507,대전광역시,37041,5656,5173,25.4,80.0,25.9,29.5,22.1,1.8,33.5382,좋음,좋음,19.0,좋음,좋음,0.002,좋음,좋음,0.011,좋음,좋음,좋음,0.3,좋음,좋음,627486.0,0.0068,좋음,0.0075,좋음,좋음,0.0008,좋음,0.0105,좋음,0.0015,좋음,0.251,좋음,0.0003,좋음,0.0016,좋음,-40,7,-55,1,3,4,0,4,0,-22,-27,-6,-9,-3,-3,-29,-32,-10,-23,-12,-46,-40
201508,대전광역시,50971,5654,7802,26.4,76.0,25.8,31.2,22.6,1.5,34.938,좋음,좋음,20.0,좋음,좋음,0.002,좋음,좋음,0.012,좋음,좋음,좋음,0.4,좋음,좋음,627913.0,0.0076,좋음,0.013,좋음,좋음,0.0017,좋음,0.0129,좋음,0.0012,좋음,0.304,좋음,0.0003,좋음,0.0014,좋음,-40,7,-55,1,3,4,0,4,0,-22,-27,-6,-9,-3,-3,-29,-32,-10,-23,-12,-46,-40
201509,대전광역시,96797,4617,11620,21.7,69.0,17.3,27.7,16.5,1.6,27.0,좋음,좋음,18.0,좋음,좋음,0.002,좋음,좋음,0.017,좋음,좋음,좋음,0.4,좋음,좋음,629445.0,0.0078,좋음,0.0136,좋음,좋음,0.001,좋음,0.0138,좋음,0.0015,좋음,0.3597,좋음,0.0004,좋음,0.0027,좋음,-40,7,-55,1,3,4,0,4,0,-22,-27,-6,-9,-3,-3,-29,-32,-10,-23,-12,-46,-40
201510,대전광역시,74693,4533,10842,15.5,71.0,12.3,22.0,10.1,1.4,50.0,나쁨,좋음,33.0,나쁨,좋음,0.002,좋음,좋음,0.024,좋음,좋음,나쁨,0.5,좋음,나쁨,630195.0,0.0232,나쁨,0.0282,좋음,나쁨,0.0018,좋음,0.0376,나쁨,0.0024,좋음,0.9636,나쁨,0.0009,나쁨,0.004,나쁨,-40,7,-55,1,3,4,0,4,0,-22,-27,-6,-9,-3,-3,-29,-32,-10,-23,-12,-46,-40
