STD_YYYYMM,SIDO,GEN,AGG,CNT,CNT_SUM
201011,27,1,0,107,103465
201011,28,1,0,151,114197
201011,29,1,0,142,61438
201011,30,1,0,589,67711
201011,31,1,0,476,46738
201011,36,1,0,211,3878
201011,41,1,0,702,485400
201011,42,1,0,371,55170
201011,43,1,0,283,59346
201011,44,1,0,797,73266
201011,45,1,0,576,70368
201011,46,1,0,656,79968
201011,47,1,0,598,103866
201011,48,1,0,483,141956
201011,50,1,0,1082,28278
201012,11,1,0,134,427565
201012,26,1,0,65,166648
201012,27,1,0,110,115198
201012,28,1,0,124,132166
201012,29,1,0,154,68168
201012,30,1,0,549,76741
201012,31,1,0,396,55001
201012,36,1,0,181,4320
201012,41,1,0,587,552212
201012,42,1,0,359,61492
201012,43,1,0,228,65194
201012,44,1,0,648,81003
201012,45,1,0,516,75946
201012,46,1,0,601,87343
201012,47,1,0,472,117294
201012,48,1,0,427,165959
201012,50,1,0,852,27467
201101,11,1,0,128,336182
201101,26,1,0,47,130474
201101,27,1,0,91,91810
201101,28,1,0,129,103675
201101,29,1,0,123,52393
201101,30,1,0,444,58816
201101,31,1,0,296,41413
201101,36,1,0,166,3580
201101,41,1,0,512,419559
201101,42,1,0,334,50277
201101,43,1,0,224,52163
201101,44,1,0,580,67371
201101,45,1,0,559,64121
201101,46,1,0,548,72633
201101,47,1,0,426,91512
201101,48,1,0,335,125503
201101,50,1,0,883,27475
201102,11,1,0,168,298918
201102,26,1,0,42,109676
201102,27,1,0,93,77652
201102,28,1,0,150,89543
201102,29,1,0,125,47784
201102,30,1,0,551,52462
201102,31,1,0,307,34385
201102,36,1,0,200,3007
201102,41,1,0,633,377809
201102,42,1,0,314,39272
201102,43,1,0,225,46618
201102,44,1,0,821,60345
201102,45,1,0,553,56962
201102,46,1,0,603,64151
201102,47,1,0,478,79188
201102,48,1,0,413,104079
201102,50,1,0,825,23024
201103,11,1,0,228,415237
201103,26,1,0,81,157401
201103,27,1,0,130,116444
201103,28,1,0,192,131119
201103,29,1,0,188,66008
201103,30,1,0,744,75437
201103,31,1,0,512,53645
201103,36,1,0,284,4312
201103,41,1,0,817,559582
201103,42,1,0,415,64372
201103,43,1,0,304,65580
201103,44,1,0,998,83901
201103,45,1,0,697,79118
201103,46,1,0,859,86818
201103,47,1,0,790,116927
201103,48,1,0,591,153114
201103,50,1,0,1294,33439
201104,11,1,0,182,348612
201104,26,1,0,71,139768
201104,27,1,0,126,108573
201104,28,1,0,161,108061
201104,29,1,0,131,61912
201104,30,1,0,596,66190
201104,31,1,0,413,49019
201104,36,1,0,217,3842
201104,41,1,0,623,453858
201104,42,1,0,328,52189
201104,43,1,0,296,58602
201104,44,1,0,770,71831
201104,45,1,0,567,65739
201104,46,1,0,594,78962
201104,47,1,0,681,105799
201104,48,1,0,486,143383
201104,50,1,0,987,23615
201105,11,1,0,169,333873
201105,26,1,0,49,105960
201105,27,1,0,105,81107
201105,28,1,0,188,100897
201105,29,1,0,151,44890
201105,30,1,0,607,56107
201105,31,1,0,427,36108
201105,36,1,0,225,3071
201105,41,1,0,631,430938
201105,42,1,0,389,48961
201105,43,1,0,296,52276
201105,44,1,0,752,62460
201105,45,1,0,561,56566
201105,46,1,0,552,57828
201105,47,1,0,642,82211
201105,48,1,0,475,103844
201105,50,1,0,824,19543
201106,11,1,0,155,225787
201106,26,1,0,49,82703
201106,27,1,0,93,58176
201106,28,1,0,128,72564
201106,29,1,0,113,33211
201106,30,1,0,480,38317
201106,31,1,0,335,28830
201106,36,1,0,179,2312
201106,41,1,0,490,305466
201106,42,1,0,273,34899
201106,43,1,0,211,35035
201106,44,1,0,608,46809
201106,45,1,0,448,43061
201106,46,1,0,525,43819
201106,47,1,0,448,58667
201106,48,1,0,383,78901
201106,50,1,0,775,16198
201107,11,1,0,137,197843
201107,26,1,0,55,71959
201107,27,1,0,62,50242
201107,28,1,0,140,62230
201107,29,1,0,109,31071
201107,30,1,0,453,33886
201107,31,1,0,286,25672
201107,36,1,0,212,2348
201107,41,1,0,451,268912
201107,42,1,0,271,27850
201107,43,1,0,168,30433
201107,44,1,0,544,39257
201107,45,1,0,408,36430
201107,46,1,0,469,36851
201107,47,1,0,394,49354
201107,48,1,0,387,71425
201107,50,1,0,532,12282
201108,11,1,0,171,264185
201108,26,1,0,43,87490
201108,27,1,0,99,73169
201108,28,1,0,140,84343
201108,29,1,0,170,44538
201108,30,1,0,630,47664
201108,31,1,0,390,30167
201108,36,1,0,350,3521
201108,41,1,0,678,379238
201108,42,1,0,351,38754
201108,43,1,0,231,42421
201108,44,1,0,908,56129
201108,45,1,0,594,50323
201108,46,1,0,672,49733
201108,47,1,0,481,67127
201108,48,1,0,492,90154
201108,50,1,0,950,16793
201109,11,1,0,204,473731
201109,26,1,0,79,158136
201109,27,1,0,129,130745
201109,28,1,0,187,149307
201109,29,1,0,193,78112
201109,30,1,0,867,88504
201109,31,1,0,512,55951
201109,36,1,0,430,6298
201109,41,1,0,875,679410
201109,42,1,0,481,70525
201109,43,1,0,350,80261
201109,44,1,0,1148,101442
201109,45,1,0,742,90509
201109,46,1,0,828,88727
201109,47,1,0,831,123036
201109,48,1,0,673,174335
201109,50,1,0,1095,29277
201110,11,1,0,209,429155
201110,26,1,0,51,147452
201110,27,1,0,129,109031
201110,28,1,0,204,138170
201110,29,1,0,190,63149
201110,30,1,0,781,73844
201110,31,1,0,505,49822
201110,36,1,0,333,5288
201110,41,1,0,755,575089
201110,42,1,0,479,59081
201110,43,1,0,416,66474
201110,44,1,0,848,79900
201110,45,1,0,763,76181
201110,46,1,0,833,77161
201110,47,1,0,697,106094
201110,48,1,0,562,144076
201110,50,1,0,1217,28054
201111,11,1,0,177,394234
201111,26,1,0,58,148108
201111,27,1,0,93,104801
201111,28,1,0,189,121994
201111,29,1,0,149,54664
201111,30,1,0,556,66535
201111,31,1,0,392,49982
201111,36,1,0,249,4528
201111,41,1,0,535,513033
201111,42,1,0,361,56148
201111,43,1,0,310,59662
201111,44,1,0,764,72847
201111,45,1,0,514,69804
201111,46,1,0,586,72180
201111,47,1,0,624,102596
201111,48,1,0,479,140204
201111,50,1,0,984,25912
201112,11,1,0,166,422913
201112,26,1,0,53,196723
201112,27,1,0,129,134452
201112,28,1,0,224,139604
201112,29,1,0,172,77895
201112,30,1,0,675,90865
201112,31,1,0,433,60148
201112,36,1,0,299,5988
201112,41,1,0,566,581899
201112,42,1,0,413,70123
201112,43,1,0,380,81700
201112,44,1,0,791,94113
201112,45,1,0,644,96583
201112,46,1,0,845,107711
201112,47,1,0,578,130254
201112,48,1,0,478,187334
201112,50,1,0,1076,34521
201201,11,1,0,189,400614
201201,26,1,0,49,165366
201201,27,1,0,126,110084
201201,28,1,0,204,125574
201201,29,1,0,168,63790
201201,30,1,0,590,71338
201201,31,1,0,451,51086
201201,36,1,0,296,5386
201201,41,1,0,555,523330
201201,42,1,0,489,66902
201201,43,1,0,294,68660
201201,44,1,0,685,82492
201201,45,1,0,562,81299
201201,46,1,0,758,90637
201201,47,1,0,509,116025
201201,48,1,0,531,160588
201201,50,1,0,944,27906
201202,11,1,0,188,403070
201202,26,1,0,77,146700
201202,27,1,0,126,122603
201202,28,1,0,190,124750
201202,29,1,0,174,64049
201202,30,1,0,670,63866
201202,31,1,0,464,53313
201202,36,1,0,341,4525
201202,41,1,0,579,524042
201202,42,1,0,421,61409
201202,43,1,0,316,65089
201202,44,1,0,744,76318
201202,45,1,0,588,77416
201202,46,1,0,738,85660
201202,47,1,0,640,125780
201202,48,1,0,521,160112
201202,50,1,0,1282,34530
201203,11,1,0,261,447390
201203,26,1,0,69,165392
201203,27,1,0,139,119092
201203,28,1,0,291,145564
201203,29,1,0,232,66793
201203,30,1,0,980,78385
201203,31,1,0,581,57840
201203,36,1,0,402,5650
201203,41,1,0,776,615453
201203,42,1,0,610,66328
201203,43,1,0,395,70232
201203,44,1,0,1076,90720
201203,45,1,0,856,80383
201203,46,1,0,1112,88773
201203,47,1,0,689,115259
201203,48,1,0,551,162912
201203,50,1,0,1249,37981
201204,11,1,0,219,391645
201204,26,1,0,60,155690
201204,27,1,0,109,112521
201204,28,1,0,246,124440
201204,29,1,0,171,62463
201204,30,1,0,647,67852
201204,31,1,0,495,53378
201204,36,1,0,284,4852
201204,41,1,0,615,514999
201204,42,1,0,560,59415
201204,43,1,0,336,62722
201204,44,1,0,839,78112
201204,45,1,0,670,75706
201204,46,1,0,760,78670
201204,47,1,0,621,107324
201204,48,1,0,518,152626
201204,50,1,0,1117,27621
201205,11,1,0,241,352662
201205,26,1,0,55,128490
201205,27,1,0,100,86027
201205,28,1,0,187,107431
201205,29,1,0,158,51748
201205,30,1,0,645,59361
201205,31,1,0,466,45065
201205,36,1,0,312,3959
201205,41,1,0,513,459030
201205,42,1,0,466,51139
201205,43,1,0,323,54436
201205,44,1,0,798,67630
201205,45,1,0,690,62717
201205,46,1,0,670,64581
201205,47,1,0,616,85630
201205,48,1,0,494,126079
201205,50,1,0,954,23461
201206,11,1,0,185,217698
201206,26,1,0,35,81328
201206,27,1,0,90,57159
201206,28,1,0,180,68793
201206,29,1,0,118,33270
201206,30,1,0,480,38165
201206,31,1,0,356,28738
201206,36,1,0,238,2805
201206,41,1,0,432,290297
201206,42,1,0,308,33415
201206,43,1,0,251,36205
201206,44,1,0,668,45301
201206,45,1,0,405,40359
201206,46,1,0,464,43497
201206,47,1,0,454,56316
201206,48,1,0,387,81483
201206,50,1,0,767,17038
201207,11,1,0,196,201105
201207,26,1,0,43,72581
201207,27,1,0,88,53717
201207,28,1,0,211,66942
201207,29,1,0,138,32666
201207,30,1,0,454,35327
201207,31,1,0,286,26802
201207,36,1,0,255,2643
201207,41,1,0,481,276257
201207,42,1,0,289,29486
201207,43,1,0,239,32611
201207,44,1,0,678,42226
201207,45,1,0,475,38455
201207,46,1,0,609,39478
201207,47,1,0,400,51491
201207,48,1,0,427,72886
201207,50,1,0,744,15209
201208,11,1,0,193,232314
201208,26,1,0,69,79679
201208,27,1,0,82,59287
201208,28,1,0,208,77477
201208,29,1,0,166,38790
201208,30,1,0,562,41350
201208,31,1,0,407,28101
201208,36,1,0,268,3154
201208,41,1,0,585,335191
201208,42,1,0,358,34879
201208,43,1,0,256,37605
201208,44,1,0,701,49018
201208,45,1,0,592,43370
201208,46,1,0,764,45806
201208,47,1,0,494,57415
201208,48,1,0,524,82166
201208,50,1,0,1040,17674
201209,11,1,0,306,485862
201209,26,1,0,60,160297
201209,27,1,0,217,133143
201209,28,1,0,261,162643
201209,29,1,0,269,88441
201209,30,1,0,1092,97847
201209,31,1,0,619,61810
201209,36,1,0,440,6541
201209,41,1,0,874,726021
201209,42,1,0,638,69297
201209,43,1,0,444,84764
201209,44,1,0,1253,107950
201209,45,1,0,1090,95535
201209,46,1,0,910,89915
201209,47,1,0,887,121961
201209,48,1,0,686,174841
201209,50,1,0,1283,31447
201210,11,1,0,220,419958
201210,26,1,0,84,174484
201210,27,1,0,167,127509
201210,28,1,0,297,136186
201210,29,1,0,211,73173
201210,30,1,0,775,78397
201210,31,1,0,556,61832
201210,36,1,0,391,5914
201210,41,1,0,783,567875
201210,42,1,0,523,62965
201210,43,1,0,360,72762
201210,44,1,0,832,86522
201210,45,1,0,899,86546
201210,46,1,0,818,94161
201210,47,1,0,723,122242
201210,48,1,0,662,176247
201210,50,1,0,1107,32408
201211,11,1,0,230,382302
201211,26,1,0,49,145532
201211,27,1,0,144,103688
201211,28,1,0,289,126265
201211,29,1,0,153,59749
201211,30,1,0,639,69701
201211,31,1,0,518,49637
201211,36,1,0,367,5346
201211,41,1,0,617,513271
201211,42,1,0,383,55387
201211,43,1,0,307,63533
201211,44,1,0,702,73136
201211,45,1,0,619,74908
201211,46,1,0,683,78483
201211,47,1,0,621,98368
201211,48,1,0,477,143067
201211,50,1,0,1099,29038
201212,11,1,0,211,350055
201212,26,1,0,61,132657
201212,27,1,0,94,92125
201212,28,1,0,199,116496
201212,29,1,0,177,56987
201212,30,1,0,526,64040
201212,31,1,0,419,46100
201212,36,1,0,250,4813
201212,41,1,0,530,464484
201212,42,1,0,354,53890
201212,43,1,0,221,58868
201212,44,1,0,604,68259
201212,45,1,0,530,67992
201212,46,1,0,526,76088
201212,47,1,0,498,90111
201212,48,1,0,448,136657
201212,50,1,0,974,29665
201301,11,1,0,199,399521
201301,26,1,0,64,142181
201301,27,1,0,96,103310
201301,28,1,0,257,122955
201301,29,1,0,153,60846
201301,30,1,0,606,70161
201301,31,1,0,457,50167
201301,36,1,0,354,5452
201301,41,1,0,655,517633
201301,42,1,0,375,57890
201301,43,1,0,269,63511
201301,44,1,0,771,78345
201301,45,1,0,640,74645
201301,46,1,0,654,79439
201301,47,1,0,538,103090
201301,48,1,0,442,141892
201301,50,1,0,994,29510
201302,11,1,0,240,370921
201302,26,1,0,60,163339
201302,27,1,0,114,115364
201302,28,1,0,274,122608
201302,29,1,0,181,75674
201302,30,1,0,705,71532
201302,31,1,0,532,58144
201302,36,1,0,376,5902
201302,41,1,0,721,512096
201302,42,1,0,436,54957
201302,43,1,0,334,68476
201302,44,1,0,938,79986
201302,45,1,0,728,79417
201302,46,1,0,840,91205
201302,47,1,0,693,118354
201302,48,1,0,584,173597
201302,50,1,0,1114,32805
201303,11,1,0,320,442069
201303,26,1,0,73,164343
201303,27,1,0,138,125994
201303,28,1,0,336,147644
201303,29,1,0,227,70904
201303,30,1,0,760,78905
201303,31,1,0,554,62359
201303,36,1,0,450,6073
201303,41,1,0,844,606436
201303,42,1,0,469,67274
201303,43,1,0,313,74330
201303,44,1,0,1017,90421
201303,45,1,0,843,85740
201303,46,1,0,899,90856
201303,47,1,0,706,120666
201303,48,1,0,576,167792
201303,50,1,0,1292,33147
201304,11,1,0,230,414339
201304,26,1,0,85,147534
201304,27,1,0,126,111474
201304,28,1,0,255,131560
201304,29,1,0,178,67027
201304,30,1,0,640,75078
201304,31,1,0,515,54467
201304,36,1,0,394,5736
201304,41,1,0,587,547972
201304,42,1,0,385,62306
201304,43,1,0,320,69142
201304,44,1,0,764,82212
201304,45,1,0,768,78260
201304,46,1,0,643,80358
201304,47,1,0,653,107484
201304,48,1,0,581,154234
201304,50,1,0,1058,28704
201305,11,1,0,224,345454
201305,26,1,0,58,107177
201305,27,1,0,112,80717
201305,28,1,0,204,105325
201305,29,1,0,146,50700
201305,30,1,0,565,59120
201305,31,1,0,397,38914
201305,36,1,0,334,4605
201305,41,1,0,645,447983
201305,42,1,0,418,49874
201305,43,1,0,327,53624
201305,44,1,0,673,66099
201305,45,1,0,590,60090
201305,46,1,0,553,59176
201305,47,1,0,486,80175
201305,48,1,0,456,110017
201305,50,1,0,916,22553
201306,11,1,0,197,221344
201306,26,1,0,46,72190
201306,27,1,0,111,54002
201306,28,1,0,191,73186
201306,29,1,0,132,34426
201306,30,1,0,479,38144
201306,31,1,0,343,27940
201306,36,1,0,265,3092
201306,41,1,0,627,304269
201306,42,1,0,289,32019
201306,43,1,0,243,35704
201306,44,1,0,659,46754
201306,45,1,0,487,43500
201306,46,1,0,562,42052
201306,47,1,0,463,54251
201306,48,1,0,428,75834
201306,50,1,0,952,16127
201307,11,1,0,191,221051
201307,26,1,0,53,70514
201307,27,1,0,106,56060
201307,28,1,0,205,71600
201307,29,1,0,134,35326
201307,30,1,0,499,38408
201307,31,1,0,387,28828
201307,36,1,0,329,4089
201307,41,1,0,545,304292
201307,42,1,0,317,31305
201307,43,1,0,226,36052
201307,44,1,0,642,45020
201307,45,1,0,473,40983
201307,46,1,0,526,40673
201307,47,1,0,442,55531
201307,48,1,0,439,74809
201307,50,1,0,743,15044
201308,11,1,0,195,276073
201308,26,1,0,40,86301
201308,27,1,0,118,67307
201308,28,1,0,243,91446
201308,29,1,0,180,43665
201308,30,1,0,663,47513
201308,31,1,0,515,33752
201308,36,1,0,535,5115
201308,41,1,0,662,389267
201308,42,1,0,381,39021
201308,43,1,0,244,43754
201308,44,1,0,885,59042
201308,45,1,0,671,49786
201308,46,1,0,717,50535
201308,47,1,0,458,65242
201308,48,1,0,593,90511
201308,50,1,0,1142,19139
201309,11,1,0,320,491787
201309,26,1,0,70,160205
201309,27,1,0,222,137895
201309,28,1,0,322,163197
201309,29,1,0,236,86543
201309,30,1,0,956,97256
201309,31,1,0,670,61679
201309,36,1,0,685,9337
201309,41,1,0,915,726535
201309,42,1,0,549,68159
201309,43,1,0,357,85069
201309,44,1,0,1164,109675
201309,45,1,0,944,97866
201309,46,1,0,775,91365
201309,47,1,0,832,126605
201309,48,1,0,811,182899
201309,50,1,0,1237,28370
201310,11,1,0,244,415558
201310,26,1,0,67,163383
201310,27,1,0,186,119204
201310,28,1,0,283,138185
201310,29,1,0,228,67413
201310,30,1,0,680,74904
201310,31,1,0,641,60447
201310,36,1,0,545,7501
201310,41,1,0,790,567890
201310,42,1,0,525,62376
201310,43,1,0,279,69419
201310,44,1,0,831,83593
201310,45,1,0,811,82589
201310,46,1,0,725,81890
201310,47,1,0,759,115710
201310,48,1,0,693,166981
201310,50,1,0,1536,34179
201311,11,1,0,205,408956
201311,26,1,0,60,159627
201311,27,1,0,150,113165
201311,28,1,0,249,133679
201311,29,1,0,204,64381
201311,30,1,0,602,73955
201311,31,1,0,563,56888
201311,36,1,0,449,7263
201311,41,1,0,697,550192
201311,42,1,0,468,58143
201311,43,1,0,271,64231
201311,44,1,0,683,78993
201311,45,1,0,705,79927
201311,46,1,0,676,79843
201311,47,1,0,637,108674
201311,48,1,0,546,160156
201311,50,1,0,1132,32674
201312,11,1,0,202,366993
201312,26,1,0,50,151762
201312,27,1,0,120,102356
201312,28,1,0,219,116945
201312,29,1,0,150,60246
201312,30,1,0,487,60742
201312,31,1,0,483,51915
201312,36,1,0,410,6135
201312,41,1,0,567,482374
201312,42,1,0,338,52029
201312,43,1,0,226,57633
201312,44,1,0,539,71171
201312,45,1,0,650,76947
201312,46,1,0,652,78763
201312,47,1,0,477,97865
201312,48,1,0,458,152180
201312,50,1,0,1013,28513
201401,11,1,0,181,446345
201401,26,1,0,55,171887
201401,27,1,0,128,121171
201401,28,1,0,219,144383
201401,29,1,0,170,73233
201401,30,1,0,540,73555
201401,31,1,0,481,62851
201401,36,1,0,464,7619
201401,41,1,0,604,586100
201401,42,1,0,404,61509
201401,43,1,0,277,67640
201401,44,1,0,726,85230
201401,45,1,0,617,88474
201401,46,1,0,590,93038
201401,47,1,0,529,122529
201401,48,1,0,490,168603
201401,50,1,0,1146,35953
201402,11,1,0,208,498315
201402,26,1,0,45,166959
201402,27,1,0,149,141292
201402,28,1,0,268,173729
201402,29,1,0,212,82045
201402,30,1,0,634,95416
201402,31,1,0,526,60810
201402,36,1,0,565,10378
201402,41,1,0,677,713190
201402,42,1,0,454,72413
201402,43,1,0,272,91941
201402,44,1,0,889,108018
201402,45,1,0,717,97287
201402,46,1,0,735,101227
201402,47,1,0,563,141752
201402,48,1,0,622,187718
201402,50,1,0,1134,36169
201403,11,1,0,259,397567
201403,26,1,0,89,164056
201403,27,1,0,177,111215
201403,28,1,0,357,127679
201403,29,1,0,226,67145
201403,30,1,0,791,72663
201403,31,1,0,675,58879
201403,36,1,0,679,7625
201403,41,1,0,908,554214
201403,42,1,0,629,66688
201403,43,1,0,351,66502
201403,44,1,0,982,84308
201403,45,1,0,905,78777
201403,46,1,0,857,85875
201403,47,1,0,768,113126
201403,48,1,0,747,164263
201403,50,1,0,1373,31432
201404,11,1,0,201,412948
201404,26,1,0,64,155891
201404,27,1,0,164,123063
201404,28,1,0,257,128607
201404,29,1,0,202,65073
201404,30,1,0,653,72243
201404,31,1,0,571,60521
201404,36,1,0,528,7117
201404,41,1,0,728,555072
201404,42,1,0,607,59505
201404,43,1,0,323,64503
201404,44,1,0,824,79998
201404,45,1,0,752,75241
201404,46,1,0,696,77909
201404,47,1,0,702,120193
201404,48,1,0,640,164044
201404,50,1,0,1261,28415
201405,11,1,0,191,313904
201405,26,1,0,53,114996
201405,27,1,0,126,82874
201405,28,1,0,280,104751
201405,29,1,0,154,50933
201405,30,1,0,524,55485
201405,31,1,0,465,43262
201405,36,1,0,417,5712
201405,41,1,0,622,438431
201405,42,1,0,432,47745
201405,43,1,0,244,51415
201405,44,1,0,663,67459
201405,45,1,0,588,63842
201405,46,1,0,584,64229
201405,47,1,0,462,85374
201405,48,1,0,473,115603
201405,50,1,0,1066,25552
201406,11,1,0,163,227787
201406,26,1,0,43,83819
201406,27,1,0,104,60140
201406,28,1,0,161,77148
201406,29,1,0,173,37243
201406,30,1,0,490,39113
201406,31,1,0,466,32923
201406,36,1,0,359,4090
201406,41,1,0,520,320276
201406,42,1,0,331,33445
201406,43,1,0,191,36695
201406,44,1,0,612,48459
201406,45,1,0,522,44807
201406,46,1,0,552,45608
201406,47,1,0,451,60275
201406,48,1,0,417,84232
201406,50,1,0,907,18270
201407,11,1,0,154,257335
201407,26,1,0,42,89902
201407,27,1,0,137,67211
201407,28,1,0,209,85324
201407,29,1,0,130,40817
201407,30,1,0,435,44402
201407,31,1,0,531,36816
201407,36,1,0,622,6695
201407,41,1,0,579,368568
201407,42,1,0,338,35259
201407,43,1,0,175,40725
201407,44,1,0,670,54723
201407,45,1,0,505,49353
201407,46,1,0,573,49838
201407,47,1,0,469,64031
201407,48,1,0,470,95863
201407,50,1,0,908,19622
201408,11,1,0,168,288433
201408,26,1,0,39,94349
201408,27,1,0,149,72438
201408,28,1,0,268,98588
201408,29,1,0,183,47162
201408,30,1,0,599,53896
201408,31,1,0,497,34385
201408,36,1,0,780,8178
201408,41,1,0,583,425739
201408,42,1,0,361,40512
201408,43,1,0,232,47105
201408,44,1,0,760,64815
201408,45,1,0,594,55310
201408,46,1,0,665,53899
201408,47,1,0,504,72628
201408,48,1,0,548,98161
201408,50,1,0,1203,21444
201409,11,1,0,236,485238
201409,26,1,0,72,159943
201409,27,1,0,204,130624
201409,28,1,0,344,159038
201409,29,1,0,244,82401
201409,30,1,0,770,92918
201409,31,1,0,744,59655
201409,36,1,0,1044,13464
201409,41,1,0,819,712611
201409,42,1,0,624,68259
201409,43,1,0,362,83109
201409,44,1,0,1115,110852
201409,45,1,0,930,96505
201409,46,1,0,892,92696
201409,47,1,0,728,126953
201409,48,1,0,772,186372
201409,50,1,0,1389,31124
201410,11,1,0,238,461917
201410,26,1,0,56,164797
201410,27,1,0,205,121139
201410,28,1,0,307,155255
201410,29,1,0,229,73048
201410,30,1,0,671,79883
201410,31,1,0,745,57686
201410,36,1,0,896,11381
201410,41,1,0,799,630895
201410,42,1,0,602,65772
201410,43,1,0,252,69538
201410,44,1,0,888,90800
201410,45,1,0,812,85529
201410,46,1,0,747,83102
201410,47,1,0,764,117518
201410,48,1,0,658,167661
201410,50,1,0,1373,31276
201411,11,1,0,222,457230
201411,26,1,0,68,182868
201411,27,1,0,172,134122
201411,28,1,0,270,158124
201411,29,1,0,203,74306
201411,30,1,0,637,85787
201411,31,1,0,679,67668
201411,36,1,0,905,12185
201411,41,1,0,650,649707
201411,42,1,0,588,68293
201411,43,1,0,292,78128
201411,44,1,0,768,97484
201411,45,1,0,757,96409
201411,46,1,0,788,99184
201411,47,1,0,748,130456
201411,48,1,0,664,189913
201411,50,1,0,1265,35645
201412,11,1,0,191,401828
201412,26,1,0,50,173651
201412,27,1,0,126,118430
201412,28,1,0,246,137639
201412,29,1,0,181,68040
201412,30,1,0,487,73743
201412,31,1,0,626,62284
201412,36,1,0,692,10610
201412,41,1,0,563,564720
201412,42,1,0,599,69556
201412,43,1,0,257,72933
201412,44,1,0,629,87276
201412,45,1,0,657,86191
201412,46,1,0,672,96627
201412,47,1,0,586,123402
201412,48,1,0,534,182946
201412,50,1,0,1217,34499
201501,11,1,0,190,377167
201501,26,1,0,43,146991
201501,27,1,0,120,98788
201501,28,1,0,219,120861
201501,29,1,0,167,60461
201501,30,1,0,480,63564
201501,31,1,0,482,50576
201501,36,1,0,593,8897
201501,41,1,0,566,494796
201501,42,1,0,562,57137
201501,43,1,0,232,60750
201501,44,1,0,646,78654
201501,45,1,0,632,74228
201501,46,1,0,636,81718
201501,47,1,0,580,104027
201501,48,1,0,410,149922
201501,50,1,0,1137,28375
201502,11,1,0,164,391955
201502,26,1,0,62,163803
201502,27,1,0,131,108950
201502,28,1,0,229,126290
201502,29,1,0,226,72042
201502,30,1,0,605,70047
201502,31,1,0,639,57617
201502,36,1,0,722,9501
201502,41,1,0,654,544273
201502,42,1,0,558,57018
201502,43,1,0,247,64499
201502,44,1,0,738,85221
201502,45,1,0,709,81339
201502,46,1,0,662,94082
201502,47,1,0,707,111648
201502,48,1,0,484,164971
201502,50,1,0,1215,31409
201503,11,1,0,271,456140
201503,26,1,0,51,180525
201503,27,1,0,190,134991
201503,28,1,0,336,158818
201503,29,1,0,241,76585
201503,30,1,0,739,89397
201503,31,1,0,719,68067
201503,36,1,0,999,12594
201503,41,1,0,764,651998
201503,42,1,0,754,79795
201503,43,1,0,322,86527
201503,44,1,0,866,107398
201503,45,1,0,854,97319
201503,46,1,0,793,98812
201503,47,1,0,784,140439
201503,48,1,0,627,189722
201503,50,1,0,1451,40491
201504,11,1,0,253,429844
201504,26,1,0,60,156244
201504,27,1,0,184,116901
201504,28,1,0,307,134782
201504,29,1,0,220,68260
201504,30,1,0,546,74708
201504,31,1,0,630,56680
201504,36,1,0,860,10809
201504,41,1,0,688,578358
201504,42,1,0,613,64293
201504,43,1,0,306,69102
201504,44,1,0,761,88711
201504,45,1,0,765,81077
201504,46,1,0,664,84717
201504,47,1,0,660,115778
201504,48,1,0,592,165196
201504,50,1,0,1331,32276
201505,11,1,0,212,320863
201505,26,1,0,56,124549
201505,27,1,0,144,83072
201505,28,1,0,245,106502
201505,29,1,0,161,50851
201505,30,1,0,519,56178
201505,31,1,0,586,44998
201505,36,1,0,705,8308
201505,41,1,0,643,443749
201505,42,1,0,574,49507
201505,43,1,0,263,51539
201505,44,1,0,641,69613
201505,45,1,0,683,65827
201505,46,1,0,591,68001
201505,47,1,0,585,86294
201505,48,1,0,485,127402
201505,50,1,0,974,24819
201506,11,1,0,136,204456
201506,26,1,0,40,86503
201506,27,1,0,74,60713
201506,28,1,0,169,74770
201506,29,1,0,135,36078
201506,30,1,0,281,33175
201506,31,1,0,408,33280
201506,36,1,0,399,5307
201506,41,1,0,333,280786
201506,42,1,0,328,33001
201506,43,1,0,161,35212
201506,44,1,0,400,44525
201506,45,1,0,427,46030
201506,46,1,0,474,49852
201506,47,1,0,437,61450
201506,48,1,0,361,92052
201506,50,1,0,952,18375
201507,11,1,0,170,200585
201507,26,1,0,44,77125
201507,27,1,0,163,56655
201507,28,1,0,247,72888
201507,29,1,0,140,34253
201507,30,1,0,574,37041
201507,31,1,0,459,30773
201507,36,1,0,855,7204
201507,41,1,0,759,309930
201507,42,1,0,513,31756
201507,43,1,0,210,35057
201507,44,1,0,801,49073
201507,45,1,0,514,41183
201507,46,1,0,590,44700
201507,47,1,0,510,56231
201507,48,1,0,446,85625
201507,50,1,0,924,15722
201508,11,1,0,276,279175
201508,26,1,0,55,89841
201508,27,1,0,192,70712
201508,28,1,0,248,96541
201508,29,1,0,206,44393
201508,30,1,0,720,50971
201508,31,1,0,580,33989
201508,36,1,0,1103,9743
201508,41,1,0,795,441790
201508,42,1,0,654,40605
201508,43,1,0,290,47601
201508,44,1,0,929,65780
201508,45,1,0,787,56105
201508,46,1,0,703,54191
201508,47,1,0,675,68500
201508,48,1,0,646,98940
201508,50,1,0,1352,20447
201509,11,1,0,311,490028
201509,26,1,0,64,172899
201509,27,1,0,234,143010
201509,28,1,0,360,168547
201509,29,1,0,240,85428
201509,30,1,0,843,96797
201509,31,1,0,785,67148
201509,36,1,0,1388,17872
201509,41,1,0,830,772488
201509,42,1,0,822,72905
