"구분","항목","단위","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월",
"여천동","Cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0009",".0005",".0001",".0003","N.D.","N.D.",".0001","N.D.","N.D.","N.D.","N.D.",".0007",".0003",".0002","N.D.",".0006","","N.D.","N.D.","N.D.",".0003","N.D.","N.D.","N.D.","N.D.","N.D.",".0007",".0004",".0004",".0002",".0002",".0004",".0001",".0004",".0004",".0007",".0003",".0004",".0002",".0003",".0003",".0003",".0001",".0001",".0001",".0002",".0002",".0003",".0002",".0003",".0001",".0003",".0002",".0005",".0003","N.D.",".0003",".0002",".0005",".0003",".0005",".0004","-","-","-","-","N.D.","N.D.","N.D.","N.D.","N.D.",".0001",".0004",".0005",".0005",".0002",".0005",".0003",".0002",".0001",".0002",".0002",".0004",".0004",".00056",".00068",
"쌍봉동","Cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0005",".0005",".0001",".0003","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0005",".0003",".0003","N.D.",".0006","",".0001","N.D.","N.D.",".0003","N.D.","N.D.","N.D.","N.D.","N.D.",".0007",".0003",".0001",".0001",".0002",".0004",".0002",".0003",".0004",".0007",".0003",".0004",".0002",".0003",".0003",".0003",".0001",".0001",".0001",".0001",".0001",".0002",".0003",".0003","N.D.",".0003",".0002",".0004",".0003","N.D.",".0003",".0001",".0005",".0002",".0004",".0004",".0002",".0002","N.D.",".0002","N.D.",".0001",".0001","N.D.","N.D.",".0002",".0004",".0005",".0005",".0002",".0005",".0003",".0002",".0001",".0003",".0002",".0003",".0004",".00046",".00064",
"묘도동","Cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0003","N.D.",".0009",".0005",".0014",".0016",".0002",".0004",".0006",".0003",".0001",".0006",".0006",".0013",".0007",".00076",".00154",
"율촌면","Cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0005",".0005",".0001",".0005","N.D.","N.D.",".0002","N.D.","N.D.","N.D.","N.D.",".0007",".0005",".0002","N.D.",".0006","","N.D.","N.D.","N.D.",".0003","N.D.","N.D.","N.D.","N.D.","N.D.",".0008",".0004",".0001",".0003",".0002",".0004",".0001",".0004",".0003",".0008",".0005",".0006",".0003",".0005",".0003",".0004",".0001",".0001","N.D.",".0002",".0002",".0005",".0002",".0004","N.D.",".0003",".0003",".0006",".0003","N.D.",".0002",".0001",".0007",".0002",".0004",".0003",".0002",".0002",".0001",".0002","N.D.",".0001","N.D.","N.D.","N.D.",".0005",".0004",".0006",".0005",".0004",".0008",".0004",".0002",".0001",".0003",".0002",".0005",".0005",".00076",".00072",
"중동","Cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N.D.","","","","","","","","","","","","","","","",
"중동","Cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N.D.","",".0002",".0002",".0005",".0008",".0003",".0007",".0001",".0003",".0001",".0003",".0001",".0006",".0003",".00058",".00062",
"신대리","Cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0004",".0004",".0006",".0003",".0005",".0003",".0003",".0001",".0003",".0001",".0005",".0004",".00062",".00054",
"대불","Cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0006",".0006",".0003",".0008",".0002","N.D.",".0001","N.D.","N.D.","N.D.",".0002",".0004",".001",".0007",".0004",".0008",".0003",".0002",".0002",".0005",".0006",".0011",".0011",".00114",".00112",
"장흥동","Cd","","","","","","","","",".0002","N.D.","N.D.","N.D.","N.D.","N.D.",".0015",".0006",".0014",".0007",".0023",".0014",".0012","N.D.","N.D.",".0015",".0002","N.D.","N.D.","","N.D.","N.D.","N.D.","N.D.",".0007",".0005",".0003","N.D.",".0002","N.D.",".0001","N.D.","N.D.",".0006",".0002","N.D.",".0007","N.D.","N.D.","N.D.","N.D.","N.D.",".0004","N.D.","N.D.",".0004","N.D.",".0003","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0006","N.D.",".0024",".0049","N.D.",".0004","",".0004",".0004",".0001",".0004",".0004",".0003",".0005",".0015",".0005",".0029","N.D.","N.D.",".0008","N.D.",".0001",".0002","N.D.","N.D.",".0004",".0004",".001",".0002",".0069","N.D.",".0007",".0005",".0007",".0006",".0034",".0001",".0006",".0006",".0004",".0007",".0004",".0006",".0002",".0007",".0003",".0009",".0009",".0017",".0011",".0019",".0006",".0008",".0009",".0003",".0009",".0005",".0014",".00092",
"장량동","Cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N.D.","N.D.","N.D.","N.D.","","N.D.","N.D.",".0004","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","","N.D.","N.D.","","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","",".0004",".0003",".0021",".0009","",".0002","N.D.",".0002",".0001","N.D.",".0002",".0001","N.D.",".0001",".0012",".0004",".0003","N.D.","N.D.",".0003","N.D.",".0001","N.D.","N.D.","N.D.",".0001","N.D.",".0003","N.D.","N.D.","N.D.",".0001",".0003",".0002",".0005",".0004","N.D.",".0002",".0004",".0002",".0002",".0004",".0002","0.0000**","N.D.",".0002",".001",".0005",".0001",".0005",".0001",".0004",".0001","N.D.","N.D.",".0003",".0002",".00074",".00044",
"죽도동","Cd","","","","","","","","",".0015","N.D.","N.D.","N.D.","N.D.","N.D.",".0006",".0007",".0012",".0008",".0016",".001",".0007","N.D.","N.D.",".0019",".0005","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0001",".0003",".0001","N.D.","N.D.","","","","","","","","","","","","","","","","","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"대송면","Cd","",".0008","N.D.",".0015","N.D.",".0003",".0001","N.D.",".0001","N.D.","N.D.","N.D.","N.D.","N.D.",".0006",".0004",".0009",".0003",".0014",".001",".0012","N.D.","N.D.",".0014",".0004","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0003",".0001","N.D.",".0002","N.D.","N.D.","N.D.","N.D.",".0001",".0001","N.D.",".0005","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0001",".0004","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0011",".0005",".0003",".0001",".0002",".0003",".0001",".0002",".0002",".0001","N.D.",".0004",".0008",".0003",".0013","N.D.","N.D.",".0011","N.D.",".0001","N.D.","N.D.","N.D.",".0004","N.D.",".0006","N.D.",".0003","N.D.",".0001",".0003",".0004",".0004",".0003","N.D.",".0004",".0007",".0005",".0009",".0003",".0004","N.D.",".0007",".0003",".0002",".0001",".0006",".0004",".0006",".001",".0004","-",".0002","-",".0004",".0013",".00082",
"3공단","Cd","","","","","","","","",".0003","N.D.","N.D.",".0001","N.D.","N.D.",".0006",".0009",".0015",".0007",".0019",".0009",".0009","N.D.","N.D.",".0017",".0001","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0003",".0005",".0003","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0006",".0002",".0001",".001","N.D.",".0012","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0005","N.D.",".0006","N.D.","N.D.",".0011","N.D.","N.D.","N.D.",".0005","N.D.",".0019",".0007","N.D.",".0003",".0005",".0005",".0006",".0003",".0005",".0008",".0001",".0002",".0014",".0002",".0007",".0001","N.D.","0.0005*","",".0003",".0005","N.D.","N.D.",".0005",".0006",".0006",".0002",".0005","N.D.",".0037",".0007",".001",".0013",".0012",".0002",".0009",".0007",".0007",".0005",".0004",".0009",".0002",".0008",".0005",".0009",".0006",".0006",".0008",".0008",".0008",".0005",".0009",".0006",".0012",".0013",".00208",".00088",
"4공단","Cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0002",".0002",".0002",".0006","N.D.",".0001",".0003",".0001","N.D.","N.D.",".0003",".0005",".0003",".0001","N.D.",".0003",".0001","N.D.",".0003","N.D.",".0003","N.D.",".00048",".00048",
"석포면","Cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0016",".0065",".0062",".0023",".0088",".0022",".0015",".007",".003",".0004",".0021",".0025",".0018",".0059",".0072",".0063",".0031",".0043",".0094",".0029",".0056",".0011",".0006",".0012",".0013",".0016",".0039",".0053","-",".0033",".0017",".0017",".001","0.0000**",".0028",".0017",".0043",".003",".0046",".00762",".00524",
"명서동","Cd","",".001",".0011",".0021",".0006",".0008",".0006",".0002",".001",".0005",".0009",".0011",".001",".0012",".0002",".0006",".0012",".0007",".0005",".0005",".0006",".0007",".0004",".0009",".0008",".0017",".0008",".0006",".0014",".0009",".001",".0006",".0007",".0003",".0013",".0003",".0011",".0008",".0007",".0005",".0006",".0006",".0007",".0004",".0007",".0028",".001",".0006",".0012",".0005",".0004",".0006",".0005",".0005",".0006",".0003",".0002",".0005",".0001",".0007",".0003",".0004",".0004",".0004",".0007",".0003",".0011",".0005",".0009",".0003",".0004",".0006",".0004",".0005",".0005",".0004",".0005",".004",".0051",".0002",".0002",".0002",".0005",".0004",".0005",".0004",".0006",".0009",".0006",".0003",".0005",".0007",".0001",".0004",".0006",".0006",".0005",".0007",".0006",".0009",".0005","-",".0006",".0003",".0002",".0003","-","-","-",".0003",".0004",".0005",".0002",".0006",".0004",".0005",".0002",".0002",".0005",".0007",".0004",".0003",".0006",
"봉암동","Cd","",".0013",".0012",".0021",".0006",".0007",".0005",".0003",".0007",".0005",".0004",".001",".001",".0011",".0005",".0005",".001",".0006",".0005",".0004",".0007",".0008",".0004",".0008",".0011",".0016",".0009",".0009",".0013",".0009",".0014",".0009",".001",".0002",".0012",".0002",".0014",".001",".0006",".0005",".0006",".0006",".0007",".0004",".0008",".0007",".0008",".0005",".0012",".0004",".0004",".0005",".0005",".0005",".0006",".0004",".0002",".0004",".0002",".0006",".0003",".0004",".0004",".0004",".0006",".0005",".001",".0007",".0008",".0004",".0005",".0005",".0004",".0005",".0005",".0003",".0006",".0044",".0082",".0001",".0001",".0002",".0005","",".0005",".0005",".0007",".001",".0006",".0003",".0004",".0009",".0002","","",".0006",".0005",".0007",".0007",".0008",".0004",".0004",".0006",".0002",".0002",".0008",".0002",".0001",".0005",".0003",".0005",".0004",".0002",".0007",".0003","-",".0002",".0003",".0002",".0006",".0003",".00034","-",
"하동읍","Cd","",".0011",".0007",".0018",".0004",".0005",".0002",".0005",".0006",".0004",".0002",".0006",".0004",".0005",".0002",".0003",".001",".001",".0006",".0002",".0006",".0005",".0003",".0004",".0005",".0008",".0007",".0005",".0006",".0009",".0004",".0006",".0003",".0001",".0004",".0001",".0006",".0004",".0005",".0006",".0006",".0003",".0005",".0004",".0007",".0005",".0007",".0003",".0008",".0004",".0003",".0005",".0006",".0005",".0005",".0007",".0003",".0002","N.D.",".0004",".0002",".0003",".0002",".0005",".0006",".0004",".0006",".0003",".0006",".0001",".0003",".0004",".0003",".0004",".0004",".0003",".0002",".0022",".0068",".0001",".0003",".0001","",".0004","","",".0005",".0005",".0004",".0003",".0005",".0004",".0002",".0003",".0003",".0004",".0004",".0004","",".0005",".0003",".0005",".0004",".0001",".0007",".0005",".0001",".0001",".0002",".0002",".0003",".0004",".0002",".0007",".0002",".0004","N.D.","-",".0002",".0004",".0002","-",".00031",
"아주동","Cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0005",".0006",".001",".0004",".0005",".0005",".0005",".0004",".0004",".0004",".0001","-",".0003","-","-",".0003",".0011",".0006",".0003",".0001",".0005",".0006",".0004",".0002",".00032",".00079",
"덕천동","Cd","",".0002",".0011",".0007",".0007",".0013",".0005",".0001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"광안동","Cd","","N.D.",".0007",".0009",".0006",".0014",".0013",".0001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"농성동","Cd","",".0007","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"두암동","Cd","",".0007","N.D.","N.D.",".001","N.D.",".001","N.D.","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"건국동","Cd","",".001","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"서동","Cd","",".0008",".0001",".0001",".0007","N.D.",".0008","N.D.","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"읍내동","Cd","",".0023",".0026",".0031",".0018",".002",".0017",".0012",".0014",".001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"문창동","Cd","",".0025",".0005",".0023",".0011",".0013",".0012",".0008",".0014",".0011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"구성동","Cd","",".0019",".0005",".0018",".001",".001",".001",".0009",".0013",".0007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"정림동","Cd","",".0014",".001",".0023",".0012",".0013",".0013",".0011",".0015",".001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"신풍동","Cd","",".0012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"상대원1동","Cd","",".002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"원시동","Cd","",".0052","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"고천동","Cd","",".0027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"은하수로","Cd","",".0037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"우산동","Cd","",".0033",".0013",".0035",".0011",".0014",".0009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"문막공단","Cd","",".0019",".0013",".0023",".0008",".0009",".0009",".0009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"삼천동","Cd","",".0033",".0017",".0024",".0019",".0009",".0014",".0002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"주삼동","Cd","",".0008",".0005",".0018","N.D.","N.D.",".0001",".0001","N.D.",".0004",".0004",".0017","N.D.",".0005","N.D.",".0005","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0008","N.D.","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"여천동","Cd","","","","","","","","","","","","","","","","","","","","","","","","","","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"쌍봉동","Cd","",".0007",".0005",".001","N.D.","N.D.","N.D.","","","","","","","","","","","","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"장흥동","Cd","",".0004","N.D.",".0022","N.D.",".0012",".0002","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"죽도동","Cd","",".0002","N.D.",".0021","N.D.",".0006","N.D.","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3공단","Cd","",".0002","N.D.",".0024","N.D.",".0007",".0001","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
