"구분","항목","단위","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월",
"신북읍1","Cr","",".0021",".0017",".0033",".0017",".0022",".0009",".0013",".0011",".0006",".0008",".0006",".0008",".0015",".0007",".0217",".0025",".0014",".0006",".0006",".0008",".0004",".005",".0013",".0008",".0011",".001",".0004",".0004",".002",".0023",".0008",".002",".0006",".0008",".0003",".0008",".0008",".0011",".0012",".0021",".0009",".001",".0004",".0008",".0009",".0002",".002",".0003",".0012",".001",".0016",".0025",".0016",".0091",".0021",".0021",".0007",".0007",".0011",".0005",".0018",".0013",".0008",".0015",".0007",".0015",".0009",".0004",".0004",".0006",".001",".0005",".0012",".0006",".0019",".0006",".0017",".0016",".0003",".0008",".0005",".0005",".0016",".001",".0006",".0008",".0008",".001",".001",".0014",".0003",".0003",".0011",".0002",".0011",".0004",".001",".0009",".0014",".0008",".0005",".0009",".0005",".0006",".001",".0003",".0004",".0004",".0007",".0006",".0021",".0006",".0007",".0002",".0004",".0005",".0003",".0003",".0017",".0005",".00116",".00106",
"옥천동","Cr","",".0017",".0025",".0051",".0021",".0026",".0015",".002",".0017",".0013",".0014",".0016",".0011",".0019",".0009",".0019",".0038",".0015",".001",".0019",".0015",".0007",".0012",".0019",".0014",".0017",".0025",".001",".001",".002",".0021",".0012",".0018",".002",".0004",".0005",".002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0001",".0033",".0012",".0028","","","","","","","","","","","","","","","","","","","","","","","","","",
"은하수로","Cr","","",".004",".0036",".0021",".0038",".0027",".002",".0017",".0014",".0011",".0017",".0012",".0023",".0009",".0022",".004",".0022",".0572",".0015",".0023",".0011",".001",".0019",".0034",".0015",".0023",".0013",".0009",".0022",".0031",".0004",".0017",".0008",".0014",".0011",".0019",".0016",".0014",".002",".0033",".0011",".0014",".0009",".0011",".0013",".0006",".0106",".0141",".0012",".0011",".0023",".0019",".003",".0019",".0026",".0021",".0036",".0009",".0018",".0008",".0014",".0019",".001",".002",".0013",".0014",".0012",".0006",".0005",".0014",".0019",".0012",".0018",".001",".0022",".001",".0022",".0019",".0004",".0008",".0012",".0007",".0023",".0016",".0009",".0009",".0011",".0013",".0016",".0017",".0008",".0006",".0016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"옥천동","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0017",".0019",".0015",".0013",".0019",".0013",".0006",".0156",".0011",".0008",".0015",".0011",".0017",".0032",".001",".0013",".0008",".0012",".0012",".001",".0009",".0026",".0012",".0024",".00192",
"우산동","Cr","","","","","","","","",".0134",".0462",".0339",".0328",".0428",".0144",".0203",".0299",".0337",".0451",".0567",".0416",".0385",".0427",".0883",".0638",".024",".0064",".0304",".0138",".0163",".013",".0887",".0318",".0296",".1194",".0537",".0405",".0378",".0129","","","","","","",".0023",".006",".0014",".0099",".0089",".0026",".0035",".0117",".0108",".0078",".0024",".0069",".0034",".0083",".0058",".0156",".0081",".0035",".0127",".0057",".0057",".012",".0031",".0027",".0019",".0109",".0094",".0126",".0105",".0077",".0127",".0039",".0042",".0044",".0037",".0021",".001",".0016",".0181",".0049",".0151",".023",".0037",".0051",".0062",".0026",".0114",".0029",".0034",".0143",".006",".0087",".0138",".0045",".005",".0072",".0083",".0024",".0025",".0055",".0015",".0011",".0084",".0051",".0111",".0061",".0107",".0051",".0031",".0026",".004",".0026",".0055",".0009",".0086",".0113",".0033",".014",".00684",
"문막공단","Cr","","","","","","","","",".0012",".0019",".0011",".0019",".0026",".0025",".0028",".0013",".0036",".0012",".0018",".0016",".0032",".0016",".0029",".0025",".002",".0021",".0013",".0006",".0015",".0015",".0021",".002",".001",".0027",".0011",".0012",".0019",".0017",".002",".0022",".0025",".0024",".0015",".0017",".0015",".0023",".0012",".0054",".0031",".002",".0021",".0022",".0028",".0031",".0027",".0023",".0027",".0019","","","",".0013",".0013",".0017",".0025",".0022",".0015",".001",".0008",".0005",".0019",".0028",".0016",".0029",".0016",".0026",".0016",".0028",".0028",".0036",".0016",".0017",".0014",".0032",".0023",".0045",".0014",".0012",".0017",".002",".0023",".0012",".001",".0018",".0019",".0033",".0021",".0036",".002",".003",".0021",".0019",".0024",".001",".0015",".0005",".002",".0008",".0023",".0018",".0022",".0034",".0053",".0022",".0024",".0017",".0008",".0012",".0026",".0031",".0026",".00554",".00376",
"금호동","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N.D.",".0032",".0006",".0024",".0015",".0017",".0014",".0009",".0014",".0007",".0002",".0011",".0008",".0009",".0014",".0009",".0015",".0026",".0007",".001",".001",".0008",".0009",".0009",".0008",".0019",".0006",".0017",".00156",
"송정동","Cr","",".0035",".0017",".0046",".0017",".0029",".0032",".0012",".002",".0016",".0017",".0027",".002",".0039",".0023",".0029",".0017",".0018",".0027",".0024",".0021",".001",".0013",".0029",".0022",".0026",".0025",".0011",".0018",".0023",".0026",".0014",".0017",".0013",".003",".0032",".0053",".0011","N.D.",".0024",".0011",".0043",".0066",".0076",".0049",".0045",".0008",".0036",".0052",".0047",".0049",".0011",".002",".0002",".0011",".0025",".0018",".0026",".0023",".0035",".0025",".0013",".0023",".0029",".0038",".0018",".0022",".0027",".0033",".0036",".005",".0016",".002",".0034",".0017",".0033",".0024","N.D.","N.D.",".0013",".0043",".0057",".0038",".0027",".0049",".0022",".0056",".0016",".0009",".0009",".002",".0015",".0009",".0015",".0024",".0046",".0023",".0018",".0011",".001",".0006","N.D.",".0016",".0006",".0009",".0003",".0014",".0008",".0042",".0014",".0022",".0024",".0022",".0013",".001",".0008",".0008",".0012",".0049",".0041",".002",".00228","-",
"매포읍","Cr","",".0031",".0017",".0048",".0036",".0018",".0014",".0005",".0011",".001",".001",".0015",".0011",".0026",".0012",".0018",".0016",".0013",".0009",".0011",".0005",".0002","N.D.",".0014",".0016",".0021",".0019",".0006",".0006",".0015",".0025",".0002",".0008",".0002",".0016",".0011",".0017",".0008","N.D.",".0015",".0011",".0024",".0066",".0034",".0028",".0035","N.D.",".0025",".0014",".0023",".0077",".0009",".0007","N.D.",".0005",".0012",".0012",".0009",".0008",".0022",".0015",".0013",".0025",".0019",".0019",".0007",".0005",".004",".0027",".0028",".003",".001","N.D.","N.D.","N.D.",".0051",".0016","N.D.","N.D.",".0024",".0044",".001",".0011",".0008","","","",".0009",".0001",".0001",".002",".0011","",".0006",".0013",".0035",".0014",".0015",".0012",".0006",".0042","N.D.",".001",".0006",".0003",".0018",".0005",".0005",".0011",".0015",".0016",".0023",".0008",".0012",".0008",".0004",".0004",".0004",".0007",".0016",".0011",".00132",".00308",
"성황동","Cr","",".0016",".0028",".0021",".0027",".0024",".0025",".0007",".0019","",".0034",".0017","N.D.",".0034",".0028",".002",".0054",".0061","","","","","N.D.",".0049",".0043",".0046",".007",".0081","","","","","","","","",".0022",".002",".0017",".0031",".0026",".0001",".0022",".0024",".0023",".0003",".0025",".0015",".0019",".0011","N.D.",".0028","","",".0014",".0018",".0021",".0004",".0034",".0018",".0034",".0027",".0017",".0018",".002",".0018",".0001",".0012","N.D.",".0007",".0055",".0031",".003",".0029",".0003","N.D.","N.D.","N.D.",".0039",".0009",".002",".0007",".0056",".0043",".0043",".0039",".0079","","","",".0035",".0012",".0012",".002",".0019",".0062",".0058",".0031",".0022",".0038",".0038",".0032",".0041",".0017",".0025",".0014",".0035",".0038",".0088",".0104",".004",".0036",".0029",".0026",".0027",".002",".002",".0027",".0031",".0036",".0051",".00544",".00548",
"송산면","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0039",".0022","N.D.",".001",".0006",".0077",".0029",".0031",".0029",".0098",".0073",".0067",".0079",".0089",".0115",".0067",".0065",".0063",".0039",".0011",".0024","",".0083",".0057",".0041",".0028",".0054",".0072",".0047",".0048",".0038",".0023",".0016",".0032",".0046",".0054",".0043",".0044",".0024",".0047",".0044",".0046",".002",".0019",".0033",".0042",".0048",".005",".00738",".00536",
"독곶리","Cr","",".0015",".0019",".0012",".0023",".0019",".0026",".0003",".0012",".0003",".0027",".001","N.D.",".0036",".0021",".0005",".0046",".0026",".0021",".0013",".008",".008","N.D.",".0043",".0041",".0037",".0053",".0019",".001","N.D.",".0011",".0018",".0033",".0007",".0003",".0008",".0022",".002",".0015",".0024",".0015",".0002",".0013",".0018",".0024",".0007",".0022",".0011",".0013",".0008","N.D.",".0026",".0017",".0019",".0017",".0011",".0024",".0011",".0022",".0015",".0019",".0039",".0015",".0013",".0014",".0014",".0002",".0005","N.D.",".0021",".0018",".0014",".0019",".0011","N.D.","N.D.","N.D.","N.D.",".0018",".0007",".0012",".0007",".0022",".0039",".0033",".002",".0058",".0033",".0011",".0057",".0015",".0015","N.D.",".0019",".0034",".0035",".0033",".0034",".0014",".004",".0021",".0029",".002",".0021",".0029",".0022","0.0024**",".0015",".0054",".0026",".0016",".0028",".0012",".0013",".0021",".0022",".0007",".0029",".0021",".0038",".0019",".00392",".00456",
"배방읍","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0008",".0031",".0013",".0085",".0029",".0019",".0025",".0019",".0022",".003",".0011",".002",".0036",".0037",".0044",".0046",".00626",".00674",
"보령시","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0023",".001",".0018",".0015",".002",".0013",".0013",".0013",".0007",".0018",".0034",".003",".0015",".0043",".0013",".0007",".0016",".0015",".0024",".0003",".0017",".0019",".0024",".0016",".0021",".00492",
"삼천동","Cr","","","","","","","","",".0023",".0016",".0015",".0016",".0012",".0013",".0013",".0012",".0015",".002",".0019",".0011",".0006",".0012",".0011",".0038",".0009",".001",".001",".0014",".0015",".0081",".0013",".0012",".001",".0013",".0018",".001",".0013",".0017",".0012",".0017",".0055",".0011",".001",".0037",".003",".0008",".0023",".0009",".0004",".0015",".0018",".003","",".0013",".0019",".0017",".0533",".0021",".0014",".0014",".0002",".0032",".0039",".0054","",".0014",".0012",".0003",".0004",".0002",".0011",".0008",".0012",".0011",".0021",".0024",".002",".002",".0017",".0019",".0013",".001",".0018",".0032",".0018",".0011",".0018",".0015",".0016",".0015",".002",".001",".0007",".0011",".0008",".0014",".0022",".0019",".0012",".0018",".0017",".0029",".0015",".0016",".0012",".0022",".0016",".0011",".0018",".0016",".0018",".0023",".0013",".0021",".0017",".0003",".0007",".0011",".0013",".0017",".0013",".00132",".00158",
"팔봉동","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".00396",".00372",
"여천동","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N.D.","N.D.",".0001",".002",".0017",".0017",".0007",".0063",".0012",".0021",".0012","N.D.","N.D.","N.D.",".0001",".0017","",".0006",".0002","N.D.",".0012","N.D.",".0002","N.D.","N.D.","N.D.",".0013",".0008",".0008",".0008",".0008",".0002",".0006",".0015",".0019",".0025",".0009",".0012",".0008",".002",".0013",".0008",".0008",".0014",".0008",".0011",".001",".0016",".0007",".0015",".0008",".0006",".0014",".0021",".0005",".0001",".0017",".0009",".0027",".0015",".0014",".0011","-","-","-","-",".0001",".0007",".0008",".0053",".0008",".0051",".0005",".0043",".0048",".0011",".0025",".0013",".001",".0014",".0028",".0022",".0049",".0026",".00646",".01046",
"쌍봉동","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N.D.","N.D.","N.D.",".0019",".0019",".0013",".0005","N.D.",".001",".0019",".001","N.D.","N.D.","N.D.",".0001",".0015","",".0005",".0001","N.D.",".0013","N.D.",".0001","N.D.","N.D.","N.D.",".0014",".0006",".0009",".0006",".0002","N.D.",".0005",".001",".0017",".0023",".001",".0014",".0011",".002",".0012",".0013",".0006",".0011",".0006",".0007",".001",".0015",".0008",".001",".0008",".0007",".0012",".0012",".0007","N.D.",".0012",".0008",".002",".0013",".0014",".0011",".0004",".0012",".0007",".0008","N.D.",".0018",".0011",".0016",".0005",".003",".0007",".0038",".004",".001",".0023",".0012",".001",".0006",".003",".0017",".004",".0026",".00328",".00584",
"묘도동","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".005",".0029",".0056",".0042",".0044",".0066",".0008",".0034",".0024",".0012",".0009",".0039",".0037",".0061",".0036",".0061",".00496",
"율촌면","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N.D.","N.D.","N.D.",".0018",".0019",".0011",".0009","N.D.",".0005",".0029",".0009",".0002","N.D.","N.D.","N.D.",".0011","",".0007",".0003","N.D.",".001","N.D.","N.D.","N.D.","N.D.","N.D.",".0014",".0008",".0006",".0007",".0001",".0003",".0006",".0015",".0013",".0025",".0012",".0008",".0014",".0016",".001",".0017",".0007",".0011",".0004",".0009",".001",".0016",".0014",".0009",".0009",".0008",".0015",".0014",".0011","N.D.",".001",".0014",".0013",".0011",".0014",".0008",".0006",".0012",".0047",".0013",".0007",".0002",".0015",".0026",".0008",".0051",".0004",".003",".0047",".0022",".0055",".0015",".0016",".0008",".0027",".0031",".0046",".0032",".00658",".00756",
"중동","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0005","","","","","","","","","","","","","","","",
"중동","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0026","",".0026",".0002",".0027",".0062",".0029",".0041",".0018",".0027",".0001",".0033",".0029",".0049",".0026",".0036",".00522",
"신대리","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0022",".0027",".0036",".003",".0032",".0017",".0017",".0012",".0022",".0017",".0049",".0028",".00372",".00368",
"대불","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0015",".0034",".0028",".0014",".0007",".0015",".0008",".0024",".0028",".0029",".006",".0042",".006",".0036",".0046",".0056",".0007",".0018",".0017",".0041",".0109",".0127",".0091",".0069",".00666",
"장흥동","Cr","","","","","","","","",".0204",".0163",".0062",".0132",".0101",".0186",".0126",".0161",".0112",".0114",".0011",".0088",".0044",".0067",".0057",".0026",".0084",".0097",".0125","",".005",".0109",".0183",".0699",".0022",".0084",".0075",".005",".0019",".0049",".0046",".0045",".0056",".0061",".0036",".0072",".0095",".0075",".0044",".0162",".0173",".0229",".0147",".0254",".0096",".0142",".0077",".0091",".0105",".0118",".0136",".0323",".0197",".064",".0087",".0184",".0153",".0097",".0115",".0068",".0055",".0122","",".0195",".0147",".0166",".0097",".0144",".0145",".0223",".0242",".0108",".0177",".0304",".0282",".0245",".037",".025",".0296",".0236",".0423",".0414",".0273",".0116",".0207",".0152",".0157",".0113",".0124",".0113",".015",".0155",".0098",".011",".0101",".006",".007",".0074",".0075",".0216",".0093",".0343",".0118",".0124",".0149",".0069",".0063",".0061",".0087",".0076",".0043",".0104",".046",".01416",".0044",
"장량동","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0002","N.D.",".0003",".0009","",".0012",".0002",".0007","N.D.",".0023","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","","N.D.","N.D.","",".0009","N.D.",".0026",".0015",".0227","N.D.","",".0008",".0013",".0028","N.D.","",".0012",".0005",".0007",".0005","N.D.",".0016",".0014",".0001",".0012",".0013",".001",".001",".0003",".0008",".0004",".0025",".0001",".0001",".0008",".0013",".0005",".0024",".0011",".0009",".0015",".0014",".0027",".0021","N.D.",".0028",".0015",".0015",".0017",".0034",".0053",".0046",".0018",".0113","0.0021**",".0016",".0017",".0157",".0031",".0018",".0007",".0017",".0008",".0025",".004",".0013",".003",".0021",".00672",".00008",
"죽도동","Cr","","","","","","","","",".0039",".0025",".0001",".0005",".0002",".0001",".0007",".0021",".0027",".0015",".0001",".0017",".0007",".0004","N.D.","N.D.","N.D.",".0005",".001",".0011",".0001",".0024",".0077",".0402",".0062",".0096",".0005",".0008",".0001","","","","","","","","","","","","","","","","",".0009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"대송면","Cr","",".0003","N.D.",".003","N.D.",".0004",".0037","N.D.",".0022",".0006",".0001",".0032",".0001",".0001",".0015",".0015",".0028",".0013","N.D.",".0029",".0028",".0001",".0008","N.D.","N.D.",".0005",".0013",".0008",".0006",".0017",".0052",".0304",".0019",".0144",".0004",".0008",".0018",".0001","N.D.",".0004",".0008",".003",".0019",".0006",".0025",".0066",".0041","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0008",".0033","N.D.","N.D.",".0031","N.D.","N.D.",".0288","N.D.","N.D.",".003",".0015",".0032",".0033",".0027",".0024",".0016",".0025",".0016",".0009",".0014",".0018",".0021",".0035",".0044",".0028",".0031",".0029",".0037",".0024",".002",".001",".0007",".0003",".0025",".0035",".0053",".0032",".0007",".003",".0031",".0049",".0023",".0012",".0025",".0024",".0031",".0031",".0039",".0029",".0032",".0029",".0032",".0005",".0075",".0059",".0021",".0017",".0057",".0032",".0033",".0037",".0019","-",".0029","-",".0035",".0074",".001",
"3공단","Cr","","","","","","","","",".0046",".0106",".0042",".0097",".0032",".0081",".0037",".0117",".0056",".0075",".0042",".0061",".0011",".002",".005","N.D.","N.D.",".0014",".003",".0035",".0015",".0032",".0058",".0393",".0031",".0098",".0021",".0029",".0004",".0021",".0005",".0014",".0023",".0046",".0092",".0029",".0064",".0075",".0032",".0047",".0064",".0021",".0036",".0015","N.D.",".0058",".002",".0072",".0057",".006",".0068",".0097",".0091",".0095",".0028",".0028",".0074",".0032",".0054",".0033",".0007",".0046",".0041",".0056",".0053",".005",".0027",".0058",".004",".0059",".0061",".0043",".0049",".005",".0064","0.0035*","",".0043",".0037",".005",".0047",".0043",".0075",".0035",".0024",".0074",".0056",".0085",".005",".0083",".0068",".0089",".0062",".0068",".0054",".0062",".0049",".0061",".0063",".0031",".0075",".0048",".0115",".0201",".006",".0044",".005",".0057",".0044",".004",".0069",".0093",".0096",".01912",".00402",
"4공단","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0024",".0008",".0015",".0023",".0022",".001",".0006",".0011",".0007",".002",".0018",".0033",".0032",".0038","N.D.",".0023",".0032",".0007",".0028",".0015",".0031",".072",".00908",".00586",
"석포면","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N.D.",".0008",".001",".0015",".0009",".0009",".0003",".0023",".0014",".0013",".0006",".0014",".0011",".0007",".0006",".0018",".0012",".0008",".0011",".0003",".0013",".0009",".0004",".0007",".0007",".0015",".001",".0005","-",".0006",".0018",".0001",".0011","0.0005**",".0012",".0029",".0015",".0018",".0021",".0062",".00162",
"명서동","Cr","",".0035",".0025",".0269",".0064",".0225",".0091",".0054",".0116",".0057",".0034",".0087",".0061",".0024",".0024",".006",".0082",".0093",".0057",".0047",".0096",".0029",".0048",".0067",".0018",".0051",".0055",".0029",".0035",".009",".0052",".0029",".0011",".0017",".0034",".0001",".0046",".0042",".0037",".002",".0039",".0065",".0066",".006",".0065",".0012",".0056",".0042",".0065",".001",".0031",".0026",".0028",".0074",".0043",".0055",".0007",".0027",".0007",".0073",".0017",".0026",".0024",".0037",".0053",".0025",".0027",".0057",".0039",".0016",".0021",".0054",".0014",".0038",".0025",".0039",".0006",".0272",".0003",".0005",".0021",".002",".0024",".0043",".0037",".0021",".0122",".0048",".0056",".0042",".0064",".0056",".0015",".0034",".0032",".0053",".0042",".0071",".0042",".003",".0033","-",".0053",".0031",".0022",".0023","-","-","-",".0014",".0026",".0039",".0029",".0238",".0026",".0044",".0023",".0014",".0013",".0061",".0044",".00326",".00352",
"봉암동","Cr","",".013",".0041",".0463",".0147",".0317",".0119",".0268",".0208",".0214",".0068",".0187",".0192",".0028",".0017",".013",".0194",".0141",".0128",".0126",".0228",".0064",".01",".012",".0068",".0054",".0073",".0062",".0083",".0246",".0173",".0022",".0036",".006",".0113",".0019",".0076",".0052",".009",".0044",".0097",".0083",".0118",".0155",".0112",".0036",".0011",".0052",".0065",".0027",".0042",".0049",".0103",".0199",".0109",".0217",".0039",".0038",".0015",".0141",".0048",".0045",".0074",".0168",".0146",".0134",".0099",".0119",".0171",".0023",".0035",".0064",".0031",".0033",".0051",".0084",".0054",".0456",".0004",".0028",".0041",".0042",".0032","",".0087",".0027",".0105",".0082",".0085",".0103",".0146",".0321",".0171","","",".0048",".0039",".0143",".0031",".0073",".0124",".0018",".0188",".0165",".0063",".0086",".0023",".0028",".0035",".0031",".0029",".0145",".0071",".0081",".0045","-",".0157",".0022",".0018",".0113",".0053",".00926","-",
"하동읍","Cr","",".0032",".001",".0039",".0023",".0038",".0007",".0011",".0006",".001",".0003",".002",".0005","N.D.",".0001",".0006",".0017",".0048",".0009",".0022",".0009",".0027",".0015",".0009",".0003",".0005",".0019","N.D.",".0006",".0009",".0006","N.D.",".0003","N.D.","N.D.","N.D.",".001",".0007",".0022",".0004",".002",".0007",".0008",".0007",".0015",".0006",".0015",".0006",".0011","N.D.",".0006",".001",".0013",".0013",".0013",".0012",".0005",".0006",".0003",".001",".001",".0006",".0002",".0015",".0016",".0009",".0012",".0011",".001",".0015",".0008",".0012",".0005",".0013",".0008",".0011","N.D.",".0109",".0005",".0001",".0012",".0003","",".0016","","",".0015",".0016",".0108",".001",".0013",".001",".0004",".001",".0011",".0011",".0007",".0009","",".001",".0016",".0046",".0026",".0012",".001",".0004",".0001",".0004",".0005",".0005",".0011",".0018",".001",".0012",".0003",".0005",".0003","-",".0003",".0013",".0007","-",".00084",
"아주동","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0022",".001",".0016",".0074",".0107",".0024",".0018",".0012",".0006",".0014",".0003","-",".0008","-","-",".0012",".0014",".0003",".001",".0007",".0012",".0016",".0015",".0016",".0018",".0025",
"덕천동","Cr","",".0073",".0114",".0025",".0047",".0077",".0065",".0077","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"광안동","Cr","",".0066",".0096",".0078",".0036",".0037",".0043",".0055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"농성동","Cr","",".0006",".002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"두암동","Cr","",".0019",".0017",".0069",".0037",".0035",".0034",".0015",".002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"건국동","Cr","",".0033",".0037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
