"구분","항목","단위","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월",
"중동","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0014","",".0041",".0004",".0035",".0092",".0033",".0055",".0027",".003",".0016",".003",".0018",".0055",".0021",".00328",".00478",
"신대리","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0013",".0037",".0032",".0046",".0036",".0021",".0021",".0014",".002",".0013",".0044",".0034",".0046",".00468",
"대불","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0013",".0055",".0055",".0019",".0009",".0019",".0014",".0035",".0017",".0047",".005",".0027",".0076",".0033",".0042",".0103",".002",".0033",".0038",".0057",".009",".0113",".0108",".00982",".00884",
"장흥동","Ni","","","","","","","","",".0153",".0079",".0014",".0073",".0064",".0141",".0069",".0099",".0068",".009",".0001",".0066",".0017",".0045",".0035","N.D.",".0015",".0043",".0039","",".0038",".0079",".0216",".0255",".002",".003",".0022",".0034",".0016",".0021",".0025",".0022",".0031",".0045",".0043",".0028",".0067",".0049",".0042",".0106",".0109",".0141",".0095",".0157",".0063",".008",".0048",".0072",".0043",".0072",".0072",".0187",".0123",".0218",".0048",".0343",".0136",".0074",".0105",".0078",".0032",".0076","",".012",".0092",".0095",".0064",".0089",".0091",".0132",".0156",".0064",".0116",".0168",".015",".0137",".0217",".0128",".0155",".0133",".0237",".0224",".0156",".007",".0106",".0082",".0101",".0069",".0066",".0071",".0078",".0067",".0068",".0052",".008",".004",".0053",".0061",".0054",".0113",".0031",".0197",".01",".0094",".0091",".0055",".0051",".005",".0057",".008",".004",".0089",".0434",".00942",".00768",
"장량동","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0002",".0001",".0003",".0004","",".0027",".0003",".004","N.D.",".0023","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","","N.D.",".0009","","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","",".0011",".0016",".0061",".0021","",".001",".0008",".0012",".0006",".0008",".0017",".0025",".0006",".0021",".0035",".0014",".0029",".0012",".0013",".0007",".002","N.D.",".0002",".0023",".0026",".0009",".0039",".0028",".0011",".0014",".0035",".0026",".0014",".0004",".0037",".0022",".0016",".0039",".0066",".0026",".003",".0036",".006","0.0008**","N.D.",".0012",".0341",".0057",".0051",".0043",".0031",".0077",".0078",".0094",".0073",".0045",".0017",".00374",".00308",
"죽도동","Ni","","","","","","","","",".0052",".003",".0008",".0022",".0011",".0017",".0005",".0013",".0019",".0027","N.D.",".0024",".0014",".0019","N.D.","N.D.",".0027","N.D.",".0001",".0019",".0001",".0023",".0025",".0056",".0007",".003","N.D.",".0004","N.D.","","","","","","","","","","","","","","","","","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"대송면","Ni","",".0012",".023",".0025",".0001",".0015",".0042","N.D.",".0045",".0023",".0008",".0035",".001",".0016",".0025",".0012",".0022",".0021",".0002",".0035",".002",".0028",".0019","N.D.",".0018","N.D.",".0001",".0025",".001",".0018",".0036",".0092","N.D.",".0041","N.D.",".0006",".0018",".0001",".0001",".0005",".0004",".0045",".0027",".0014",".0033",".001",".005","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0034",".0008","N.D.",".0008","N.D.","N.D.","N.D.","N.D.","N.D.",".0053",".0023",".0053",".0047","N.D.",".0017",".0016",".0023",".0011",".0016",".0017",".002",".0022",".0028",".0057",".0017",".0035",".0023",".0034",".002",".0021",".0018",".0007",".0006",".0023",".0027",".0054",".0034",".0017",".0025",".0034",".004",".0024",".0017",".0022",".0022",".0029",".0027",".0044",".0035",".0033",".0032",".0033",".0003",".0088",".0067",".0028",".002",".0042",".0034",".0029",".0035",".002","-",".0025","-",".003",".00462",".0071",
"3공단","Ni","","","","","","","","",".0113",".0139",".0069",".0125",".0072",".0117",".0042",".0103",".0082",".0105",".0072",".0067",".0046",".005",".014",".0029",".0051",".0004",".0023",".0058",".0037",".0083",".0084",".0151",".0034",".0043","N.D.",".0024",".0015",".0008",".0011",".0016",".0015",".0062",".0063",".0035",".0068",".0064",".0031",".0076",".006",".0043",".0075",".0038",".0051",".0057",".0061",".0135",".0069",".0089",".0066",".0095",".0154",".0098",".0048",".0048",".0081",".0055",".0086",".0083","N.D.",".007",".0067",".0068",".0061",".0086",".0042",".0073",".0042",".0082",".0072",".0051",".0089",".0048",".0076","0.0056*","",".0058",".0032",".0066",".0046",".0035",".0065",".0049",".0039",".0062",".0075",".0094",".0061",".0085",".0048",".0107",".0085",".0044",".0072",".0071",".0045",".0061",".006",".0042",".0072",".0085",".0228",".0162",".0056",".0079",".006",".0076",".0054",".0096",".0096",".0124",".0118",".0161",".01166",
"4공단","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0912",".2692",".0133",".0234",".0011",".0199",".0122",".0126",".0065",".024",".0155",".0807",".1074",".0275",".0467",".0205",".0124",".0037",".0163",".0384",".0756",".1015",".06096",".08258",
"석포면","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0005",".0008",".0013",".0004",".0004",".0009","N.D.",".0021",".0011",".0006",".0007",".0008",".0007",".0005",".0005",".0009",".0009",".0005",".001",".0013",".0016",".0006",".0007",".0008",".0009",".001",".0004",".0013","-",".0006",".0007","N.D.",".0005","0.0005**",".0009",".0004",".0009",".0017",".0013",".00104",".00088",
"명서동","Ni","",".0024",".0019",".0206",".0056",".0195",".0154",".0046",".0142",".0021",".0041",".0074",".0038",".0022",".0006",".0048",".0075",".0073",".0054",".0064",".0097",".0028",".0038",".0039",".0019",".0033",".004",".0031",".0043",".0102",".0079",".0014",".0012",".0022",".0061",".0007",".0029",".0026",".0042",".0024",".0041",".0058",".008",".006",".007",".0025",".0043",".003",".0042",".0012",".0023",".0021",".003",".0082",".0058",".0061",".0008",".0024",".0007",".0055",".001",".002",".0029",".0045",".0053",".0025",".0031",".0059",".0056",".0009",".0016",".0031",".0012",".0029",".002",".0037",".002",".0255",".0007",".0007",".0011",".0033",".0018",".0031",".0043",".0014",".0092",".0031",".003",".0038",".0068",".0054",".0015",".0031",".0026",".0048",".0031",".0053",".0026",".0029",".0022","-",".004",".0027",".0018",".0012","-","-","-",".001",".0032",".0041",".0029",".0049",".0024",".004",".0023",".0011",".0014",".005",".0034",".0026",".00294",
"봉암동","Ni","",".0047",".0032",".0409",".0092",".0282",".0148",".0197",".0218",".0082",".0061",".0149",".0157",".0023",".0017",".0103",".0131",".0108",".0094",".0119",".023",".004",".0071",".0113",".0049",".0045",".0063",".0058",".0072",".0198",".014",".0045",".0025",".0039",".0088",".0015",".0062",".0035",".0093",".0059",".0093",".0069",".0114",".0114",".0111",".0035",".0015",".0042",".0042",".0018",".0033",".0036",".0065",".014",".0089",".0108",".0019",".0029",".001",".0102",".0036",".0055",".0058",".0097",".0101",".0074",".0046",".0111",".0099",".0012",".0025",".0037",".0023",".0025",".004",".0096",".0046",".0324",".0033",".0019",".0034",".0068",".0027","",".01",".0019",".0112",".0167",".0052",".0085",".0118",".0226",".0087","","",".0041",".0034",".0134",".0021",".0044",".0062",".0017",".0135",".0135",".0037",".005",".0017",".0023",".0029",".0024",".0034",".0115",".0058",".0081",".0028","-",".0075",".0022",".0016",".0101",".0044",".00798","-",
"하동읍","Ni","",".002",".002",".0044",".0024",".0055",".0043",".005",".0073",".0007",".0019",".0024",".0021","N.D.",".0007",".0013",".0052",".0034",".0028",".0022",".0038",".0026",".0019",".0011",".0006",".0009",".0016",".0012",".0029",".0075",".0043",".0026",".0025",".0014",".0031",".0006",".0012",".0012",".0031",".002",".0032",".0041",".0078",".0048",".0058",".0027",".0058",".0011",".0012",".0004",".0006",".0016",".0021",".0035",".0032",".0059",".0018",".0009",".0003",".0041",".0005",".0008",".0013",".0075",".0049",".0052",".0047",".0053",".0043",".0003",".0012",".0017",".0006",".0011",".0011",".0014",".0006",".0172",".0001",".0004",".0008",".0006","",".0017","","",".0015",".0017",".002",".0016",".0049",".0034",".0017",".0012",".0009",".0014",".0012",".0012","",".0016",".0023",".0062",".004",".0009",".0015",".0005","N.D.",".0003",".001",".0004",".0023",".0048",".0035",".0041",".0008",".0013",".0008","-",".0004",".0019",".0014","-",".00098",
"아주동","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".004",".0016",".0043",".0038",".007",".0061",".0034",".0024",".0016",".0021",".0007","-",".0016","-","-",".0054",".0065",".0028",".0032",".0047",".0023",".0049",".0059",".003",".0061",".00556",
"덕천동","Ni","",".0045",".007",".0062",".0055",".0082",".0075",".009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"광안동","Ni","",".0032",".0043",".0092",".0055",".0067",".0077",".0094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"농성동","Ni","",".0003",".0011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"두암동","Ni","",".0013",".0007",".0038",".0056",".001",".0021","N.D.","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"건국동","Ni","",".0015",".0022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"서동","Ni","",".0025",".0012",".007",".004",".0014",".0017","N.D.","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"읍내동","Ni","",".0137",".0108",".0139",".017",".0065",".005",".0039",".0045",".0096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"문창동","Ni","",".0035",".0027",".0063",".0031",".0028",".0029",".0011",".0024",".0039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"구성동","Ni","",".0028",".0027",".0061",".0028",".0031",".0031",".0014",".0035",".0033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"정림동","Ni","",".0019",".0021",".0058",".0034",".0057",".0024",".0013",".0031",".0023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"신풍동","Ni","",".0031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"상대원1동","Ni","",".0039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"원시동","Ni","",".0179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"고천동","Ni","",".0052","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"은하수로","Ni","",".0073","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"우산동","Ni","",".0058",".0058",".0147",".0069",".0071",".0047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"문막공단","Ni","",".0031",".0041",".0088",".0043",".0045",".0033",".0044","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"삼천동","Ni","",".0075",".0043",".0034",".0054",".0041",".0046",".0023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"주삼동","Ni","",".0056",".0026",".0062",".0072",".0027",".0038",".0026",".0002",".0077",".0077",".0061","N.D.",".0078",".0092",".0042",".0033","N.D.",".0031",".0046",".0037","N.D.",".0074",".0045","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"여천동","Ni","","","","","","","","","","","","","","","","","","","","","","","","","",".0001",".0044","N.D.",".0016",".0012",".0019",".002",".0011",".0054",".0071",".0042",".0123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"쌍봉동","Ni","",".004",".0015",".0036",".0045",".0022",".0064","","","","","","","","","","","",".0049",".0047",".0034","N.D.",".0052",".0157",".0005",".0002",".0064",".0002",".0018",".001","N.D.",".0011","N.D.",".0039",".0077",".003",".0114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"장흥동","Ni","",".0119","N.D.",".0204",".0096",".0147",".0205","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"죽도동","Ni","",".0012",".0039",".0064",".0026",".0037",".0034","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3공단","Ni","",".008",".0087",".0128",".0049",".0072",".0079","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
