"구분(1)",구분(2),2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12,2023.01,2023.02
"충청북도",청주,-,-,-,27,32,27,17,21,17,37,33,41,39,32,39,32,29,25,12,14,21,25,38,39,41,34,42,29,26,25,16,10,25,22,36,37,44,35,37,29,26,27,19,13,13,23,45,34,45,46,47,22,27,25,17,17,15,20,27,34,34,31,26,20,20,21,11,11,13,23,28,29,26,29,30,19,22,21,10,11,9,20,29,27,31,27,27,20,18,14,15,10,13,18,29,26,27,34
"충청북도",충주,-,-,-,-,-,-,-,-,-,-,-,33,33,26,33,28,21,21,9,10,17,21,35,35,40,33,38,26,25,22,15,7**,22,19,33,35,38,31,34,28,25,24,19,13,13,20,36,31,44,42,46,22,29,26**,18,17,11,16,24,30,29,27,23,19,17,19,9,13,11,18,23,28,22,26,24,16,18,17,10,10,8,16,26,23,30,26,26,20,18,14,15,11,12,15,27,28,31,35
"충청북도",제천,-,-,-,-,-,-,-,-,-,-,-,28,30,26,33,26,24,19,12,11,17,18,34,33,38,36,39,28,27,23,19,7,19,22,35,38,41,33,34,30,26,25,20,14,16,19,34,29,40,38,42,20,25,21,17,18,14,19,27,32,29,30,25,23,16*,-,11,8,9,19,22,27,21,25,25,17,20,18,11,11,9,17,27,23,29,24,22,18,17,13,12,11,11,15,24,27,29,31
"충청북도",단양,-,-,-,-,-,-,-,-,-,-,-,28,29,24,29,23,22,17,9,10,17,18,31,30,34,31,31,21,23,21,14,7,16,14,28,32,35,31,28,26,22,23,23,12,10,22,35,31,45,43,46,23,28,23,16,18,16,20,32,34,32,26,24,19,16,20,9,13,10,16,19,27,21,25,24,17,18,16,11,10,8,17,24,21,27,24,23,19,18,14,14,12,12,13,22,24,27,29
"충청북도",진천,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,15,20,22,33,38,41,35,42,28,24,22,19,12,20,17,30,32,39,30,34,24,22,22,15,11,12,19,42,32,47,43,44,22,28,27,20,19,16,20,28,34,36,32,29,24,23,26,14,11,12,20,27,27,24,28,30,18,19,20,8,11,8,18,28,27,30,27,28,21,18,14,14,11,14,23,33,25,30,36
"충청북도",옥천,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,24,23,14,9,18,16,29,30,32,29,29,23,22,23,18,13,14,20,41,36,46,47,48,23,27,27,16,16,14,20,28,36,35,31,27,22,19,18,8,11,15,24,26,29,27,29,28,19,22,23,11,10,9,16,23,25,28,24,23,19,17,11,13,9,13,15,28,24,28,32
"충청북도",영동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,25,22,19,11,16,15,39,32,44,47,50,25,26,27,15,16,13,14,22,29,29,27,23,20,17,20,8,10,10,17,24,28,25,26,24,17,19,18,9,10,9,16,22,23,28,24,23,17,17,13,13,9,10,11,22,24,25,27
"충청북도",증평,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,28,28,20,20,11,28,42,35,51,48,50,28,32,26,16,21,16,23,35,35,36,32,26,22,19,19,11,12,18,29,32,35,30,37,34,23*,-,-,6,8,6,16,27,26,33,29,27,20,17,13,14,9,11,14,22,25,28,32
"충청북도",보은,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,47,48,20,25,19,9,14,10,15,24,35,34,32,29,27,16,18,6,9,9,18,27,33,27,30,27,19,24,19,10,9,6,16,27,26,31,28,26,20**,-,-,12,9,9,13,23,24,25,30
"충청북도",도평균,-,-,-,-,-,-,-,-,-,-,-,36,35,29,36,30,26,23,11,12,19,22,36,37,40,34,40,27,25,24,16,9,22,20,33,35,40,33,34,28,25,25,19,13,13,22,41,33,45,45,47,23,27,25,16,17,14,19,28,33,33,30,26,21,19,20,10,11,11,21,25,29,24,28,27,18,20,19,10,11,8,18,27,25,30,26,26,20,18,14,14,11,12,16,27,26,28,33
"충청남도",천안,-,-,-,-,-,30,22,26,22,38*,37**,39*,32,28,35,32,26,25,18,23,23,22,31,33,36,29,42,28,26,26,22,16,24,26*,29,32,36*,33,35,23,19,20,15,10,14,19,44,31,44,43,53,24,30,22,18,19,15,17,25,32,36,33,27*,20*,18*,20,13,14,13,23,28,31,28,35,37,21,22,22,14,14,9,19,30*,29,36,33,30,23,18,13,16,11,14,21,30,24,30,38
"충청남도",당진,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,30,18,25,26,24,29,28,28,25,35,26,28,24,21,17,22,16,24**,26**,33*,29,32,24,26,28,14,12,14,19,40,32,42,43,56,29,34,28,21,19,18,26,29,35,36,32,29,20,24,23,17,15,15,22,29,28,26,36,40,22,25,24,16,15,10,17,29,28,32,29,28,25,20,14,18,10,15,22,32,23,33,41
"충청남도",서산,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,24,16,21,23,22,22*,17,18,15,26,21,20,21,20,16,21,18,21,22,25,26,25,17,15,20,13,9,14,13,24,18,27,24,32,17,23,18,16,18,15,19,20,24*,27,25,22,18,17,18,14,14,13*,17*,19,22,21,31,35,19,20,18,13,12,8,13,21,22,26,24,20,19,14,9,14,8,12,16,22,17,26,32
"충청남도",아산,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30*,41*,38*,30,29,36,26,19,17,21,17,23,17**,39,41*,43,32,34**,25,24,23,11,8,12,15,43,30,44,43,54,28,34,28,21,18,15,24,32,35,37,34,31,23,26,24,15,14,14,24,30,31,28,37,41,23,27,25,16,15,10,20,30,29,34,31,29,25,18,12,16,10,15,22,31,26,32,42
"충청남도",논산,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,14,22,19,25,23,25,23,23,21,19,22,15,9,13,12,26,23,38,30,38,16,22,18,15,17,13,15,19,20,27,33,27,15,17,18,9,13,12,19,23,25,20,25,25,18*,17*,20,12,11,8,17,23,24,28,27,24,21,17,11,13,8,11,17,27,20,21,27
"충청남도",태안,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,15,21*,16,18,18,21,22,22,20,18,21,13,10,14,13,22,15,30,26,30,16,21,16,15,19,14,17,17,18,22,19,18,17,12,12,9,11,10,14,20,22,20,28,32,17,19,17,13,12,9,13,20,22,27,24,21,18,13,8,13,7,11,13,19,15*,23*,27
"충청남도",보령,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,11,24,21,27,27,33,25,27,20,18,22*,12,8,12,14,34,25,35,32,37,19,25,20,14,16,13,20,24,28,33,32,25,19,18,17,11,12,12,19,24,26,23,32,32,20,21,18,12,11,8,15,21,25,29,27,24,21,16,10,15,9,15,21,29,22,28,34
"충청남도",홍성,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17*,14,29,25,29,30,35,27,30,21,19,22,10,13,14,21,43,32,41,37,44,21,27,21,18,18,16,23,26,30,34,30,27,21,20,19,13,13,13,22,27,29,27,35,37,20,20,18,13,13,9,16,24,26,30,26,26,22,16,11,14,9,13,19,27,22,25,33
"충청남도",공주,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,11,24,21,30,31,36,29,31,23,20,22,10,11,12,16,34,26,36,36,45,21,27,25,14,9,8,18,25,32,32,29,25,20,19,21,11,12,12,20,25,30,26,30,32,21,23,22,12,12*,8**,17,27,27,31,30,27,23,19,13,14,9,12,17,28,25,26,37
"충청남도",부여,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,16,20,18,24,22,25,22,22,21,18,21,14,11,14,15,28,20,31,32,39,20,28,23,17,21,14,17,21,26,31,34,28,24,21*,23,13,16,14,20,22,23,22,25,29,23,26,28,17*,20,10,18,21,23,25*,24,21,18,16,12,15,10,12,16,20,16,21,32
"충청남도",청양,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29*,29,25,28,21,17,19,11,13,14,20,39,29,43,42,51,24,28,24,15,14,11,19,25,29,33,31,24,18,17,18,10,11,12,21,25,28,26,30,31,19,20,18,11,10,7,15,23,26,30,28,25,19,16,11,13,8,11,17,26,24,29,40
"충청남도",금산,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29*,26,24,26,21,18,20,15,10,14,11,27,22,31,26,36,22,24,23,11,15,15,22,29,32,35,31,27,24,21,23,12,13,13,19,26,33,27,28,29,18*,22,21,11,12,8,16,25,28,32,28,26,20,18,11,13,8,8,12,23,24,27,32
"충청남도",예산,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17*,9,18,15,20,20,27,20,21,15,14,22,13,10,14,17,40,29,43,42,50,26,27,24,18,17,15,22,26,31,38,33,25,22,20,20,13,14,12,20,29,30,28,36,40,20,24,22,14,14,10,19,27,28,32,28,27,22,17,13,16,10,14,21,30,24,29,33
"충청남도",계룡,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24**,18,14,16,11,8,10,12,25,19,30,29,35,18,25,19,14,15,11,14,20,26,28,25,23,20,17,18,9,12,11,16,19,24,20,24,26,-,18,17,11,10,7,13,19,21,26,25,22,19,16,11,13,8,10,14,21,20,20*,30
"충청남도",서천,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22**,18,15,17,11,8,11,13,28,21,28,34,38,20,26,19,15,18,14,17,20,25,31,30,26,20,17,16,11,13,13,18,23,26,24,29,30,18,17,16,12,10,8,13,19,22,25,24,20,19,14,9,12,7,12,14,21,19,22,30
"충청남도",도평균,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,26,17,23,24,24,30,29,28,24,34,25,24,23,20,15,22,19,25,27,30,27,28*,21,19,21,12,10,13,15,35,25,37,35,43,22,28,22,17,17,14,20,24,29,32,30,26,20,19,19,13,13,13,20,25,27,25,32,34,20,22,20,13,13,9,16,24,26,30,27,25,21,17,11,14,9,13,18,27,22,27,35
"전라북도",임실,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,15,21,40,30,42,44,44,23,20,20,10,13,11,14,24,28,30,25,21,20,20,24,12,15,14*,0,0,23,22,23*,26,17,19,19,9,8,6,12,17,21,25,23,20,15,14,12,13,8,10,17,28,25,27,31
"전라북도",전주,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52*,46*,20,24,26,25,35,31,35,30,38,25,21,23,20,15,19,18,31,28,33,37,38,30,24,33,16,13,12,22,47,36,47,46,47,24,24,26,15,19,18,25,30,30,37*,32*,23**,19,21,26,13,14,12,19,21,23,22,29,33,19,20,23,10,10,8,17,24,24,29,27,25,21,17,11*,14,8,13,17,27,24,27,36
"전라북도",군산,-,-,-,-,34,34,28,27,-,39,-,36,34,26,32,29,31,29,16,21,26,21,29,29*,30,25,40,29,28,24,18,14*,23,18,28,49**,29,29,34*,31,25,29,14,15,14,22,40,27,39,40,49,25,32,25,18,15,15,19,22,24,27*,24,23,19,21*,23,14,15,16,21,24,23,22,27,33,20,23,26,14,12,10,17,23,22,25,26,23,22,18,14,15,9,17,19,29,24,27,34
"전라북도",익산,-,-,-,36,39,43,-,-,25,49,39,48,44,37,49,42,30,27,20,27,37,32,46,45,47,41,57,41,35,32,22,15*,28,29,40**,32*,34,33,39,30,24,33,15,14,15,24,48,34,48,47,52,27,33,26,18,17,18,22,29,29*,34,29,25,20,21,23,13,15,16,23,27,31,26,28,31,21,23,23,11,12,9*,18,24,24,29,28,26,23,20,14,15,8,14,21,32*,25,27,37
"전라북도",남원,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,29,26,16,19,20,19,36,36,38,31,40,26,25,23,20,15,21,17,33,36,36,33,26,20,16,22,12,10,10,16,33,30,38,42,40,23,23,19,11,14,11,12,20,24,26,22,18,18,17,18,11,16,13,16,17,22,24,29,31,18,18,16,9,10,7,13,19,21*,25,22,21,17,16,13,14,10,12,15,24,21,25,24
"전라북도",정읍,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,38,29,41,32,27,26,18,17,27,23,31,27,32,31,34,25,23,30,16,16,16,18,32,24,30,32,36,19,20,23,17,18,15,18,22,24,29,22,22,18,20,27,15,19,15,19,22,22,21,26,27,17*,19,24,16,13,10,16,20,21,27,27,23,22,18,15,18,12,16,17,25,21,26,32
"전라북도",고창,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,36,38,27**,30**,30,28,39,36,39,27*,41,39,31,25,19,17,23,22,25,21,28,26,27,20,18,22,12,9,10,12,26,20*,31,33,37,20,23,21,17,16,15,15,14,17,25,20,18,16,18,20,13,16,15*,17,19,18,19,24,29,16,21,20,12,11,9,13,19,19,22,21,18,17,15,11,12,8,11,15,23,18,21,28
"전라북도",부안,-,-,-,-,-,-,-,25,21,37,37,39,41,31,37,36,33,33,18,21,27,24,37,33,36,29,41,30,29,25,17,14,22,21,32,31,36,30,28,23,18,22,9*,20,12,22,37,33,44,44,51,24,29,23,16,15,15,20,26,27,33,27,23,18,18,20,12,13,15,22,23,22,24,28,34,22,24,25,15,14,12,21,29,29,31,30,26,24,19,14,17,11,19,19,29,24,24,35
"전라북도",김제,-,-,-,-,-,-,-,-,-,-,-,-,42,32,41,40,36,38,17,22,27,26,37,35,38,31,45,32,29,28,17,14,24,22,33,32,36,31,31,24,20,28,10*,13,11,20,42,29,39,40,46,22,26,24,19,19,16,22,28,29,33,29,26,22,22,27,14,16,17,25,30,31,28,31,36,21,24,26*,15,15,12,24,31,31,36,35,29,24,19,13,15,12,19,22,33,26,25,34
"전라북도",완주,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,33,27,21,26,13,9,11,13,28,22,35,35,40,22,27,27,17,18,14,17,18,19,23,25,27,24,25,31,14,17,13,17,19,23,20,25,30,18,21,22,10,10,9,16,22,24,28,27,25,21,17,12,15,9,12,14,22,21,24,32
"전라북도",진안,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,26,21,17,19,11,11,9,16,33,25,36,36,40,20,21,27,17,18,13,13,21,23,25,24,18,17,16,21,8,11,8,12,15,18,17,20,21,15,17,19,11,12,9,13,17,18,26,24,24,20,18,11,11,10,10,12,19,19,23,25
"전라북도",무주,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,11,13,27,23,33,32,34,15,19,19,10,9,7,10,16,22,23,20,19,18,18,22,11,12,11,15,17,19,19,22,21,13,14,14,8,8,5,9,13,15,21,19,18,13,13,12,12,7,7,10,18,19,25,28
"전라북도",순창,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,27,35,39,41,21,23,23,13,22,22,17,20,24,28,25,18,16,21,21,13,15,11,20,24,22,21,25,29,19,21,20,7,6,7,12,17,15,16,17,15,13,14,13,14,10,10,19,25,20,22,28
"전라북도",장수,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,41,41,43,23,21,20,10,13,10,-,23,26,33**,14**,21,20,17,22,11,14,14,17,22,21,17,18,21,14,16,15,8,8,6,12,17,18,24,21,19,14,13,11,10,7,5,15,22,23,26,27
"전라북도",도평균,-,-,-,-,36,39,28**,26*,23*,41,38*,41,40,31,39,35,34,32,18,23,28,25,37,36,38,32,44,32,29,26,19,15,24,22,31,30*,33,31,33,27,22,28,14,14,13,20,39,29,40,40,44,23,25,24,16,16,15,19,23,25,30,25,22,19,20,24,13,15,14,19,22,23,22,26,30,19,21,22,12,11,9,16,22,23,27,26,23,21,17,13,15,9,14,18,27,23,26,33
"전라남도",화순,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,16,20,20,12,16*,11,12,15,17,24,22,17,18,14*,14,10,14,12,14,15,17,15,17,17,13,13,14,9,9,8,13,16,17,23,22,15,14,16,11,10,9,11,11,15,14,16,17
"전라남도",여수,22,25,23,19,23,24,19,22,15,24,18,23,26,24,27,23,27,20,14,20,19,18,22,20,22,19,24,21,20,19,16,14,19,14,23,22*,23,26,23,18,16,20,15,10,11,14,22,17,21,26,24,16,21,20,13,17,12,12,15,15,16,16,13,14,14,13,8,16,12,12,13,14,14,16,16,12,14,14,10,10,8,13,17,17,21,19,18,14,16,9,11,8,10,11,18,16,20,20
"전라남도",광양,31,34,30,22,24,30,21,20,16,26,20,24,24,25,29,26,27,25,20,24,20,19,24,22,24,23,28,23,22,22,21,14,16,13,22,22,22,26*,24*,23*,23,25,20,12*,16,15*,24*,19*,25*,29,27,16,19,20,13,15,11,11,14,16,17,16,12,12,13,13,11,17,10*,13,15,19,18,21,20,15,18,16,11*,10*,9*,12*,16*,15*,18,17,18,15,16,13,13,9,9,10,17,14,17,19
"전라남도",순천,23,26,24,18,21,25,20,21,19,29,21,28,30,28,31,27,30,26,19,25,23,18,23,20,22,19,24,20,21,21,20,15,16*,12**,20**,19**,24,29,29,25,22,22,16,11*,15*,16,26,20,24,28,27,15,20,18,11,16,9,10,17,19,19,18,14,14,15,13,8,14,11,13,14*,16,17,18,20,14,16,15,10,9,8,11,16,15*,16,17,16,13,14,10,11,7,9,10,17,12,16,16
"전라남도",목포,27,28,31,21,20,24,23,21,16,29,24,24,24,22,24,24,24,21,12*,19,20,16,20,19,21,19,27,20,19,19,17,16,20,16,20,18,20,22,23,19,15,18,14,10,11,14,26,22,27,29,35,16,22,16,14,16,13,16,16,19,24,17,14,14,13,14,9,16,13,13,13,14,14,17,19,11,13,14,10,10,9,13,16,15,17,18,14,14,13,10,11,8,12,11,15,12,17,19
"전라남도",영암,31,36,40,30,27,31,29,31,25,34,35,34,31,31,36,33,32,28,22,25,26,20,29,28,29,24,34,27,23,22,21,18,21,17,25,26,27,26,25,22*,22,27,22,15,18,20,33,27,30,30,37,21,27,20,20,22,17,17,20,25,27,24,22,24,22,22,15,23,20,22,23,25,25,27,28**,21**,23,19,11*,10**,12**,19**,24,26,26,27,22,20,16,11,10,7,12,15,21,19,23,26
"전라남도",나주,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,29,29,25,21,27,13,19,16*,19,35,23,27,31,34,20,20,21,14,17,9,12,19,19,23,17,14,15,15,14,8,13,13*,15,17,22,18,18,24,13,17,15,8,7,6,8,17,26,24,23,19,16,13,9,9,6,12,16,23,20,25,24
"전라남도",담양,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,30,33,25,24,28,14,13,11,18,34,29,37,41,44,20,20,28,18,17,11,14,20,16,17*,18,17,17,17,18,10,10,9,13,11,17,14,18,22,12,9,15,8,6,8,14,23,22,22,20,19,16,18,14,12,9,12,13,21,16,20,25
"전라남도",장성,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,29,31,23,19,21,14,14,11,16,30,24,34,34,38,21,22,18,9*,13,10,13,18,21,26,20,18,16,16,19,10,12,11,19,20,22,21,24,28,19,21,21,13,11,9,15,22,24,25,26,23,18,14,12,14,10,8,14,21,19,24,22
"전라남도",해남,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,23,11,14,13,16,29,20,25,25,34,17,23,25,17,16,11,14,16,12,20,21,16,16,18,16,9,14,18,15,14,17,16,21,25,16,19,16,9,9,9,11,18,19,19,21,18,18,16,13,12,10,13,9,14,11,17,18
"전라남도",영광,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,27,33,35,45,25,27,26,15,20,18,22,24,21,27,20,21,20,19,22,12,18,18,21,22,20,21,27,29,18,24,22,16,14,12,18,23,25,29,28,21,19,16,15,16,12,17,20,30,25,29,36
"전라남도",장흥,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,32,34,16,20,26,12*,22,13,14,20,22,23,21,16,17,18,19,13,20,16,16,15,19,16,20,24,17,21,18,17,17,15,15,16,15,17,16,15,15,17,11,11,8,9,10,16,13,23,26
"전라남도",진도,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,26,14,20,18,11,14,11,14,13,16,26,22,17,17,12,10,6,11,11,11,10,12,12,15,17,11,13,10,7**,8*,7,11,13,16,18,17,13,14,13,9,9,7,11,9,13,11,14,16
"전라남도",완도,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,25,14,20,18,12,14,10,11,14,13,17,16,12,13,12,9,6,13,11,12,11,13,12,14,14,10,12,10,8,9,7,12,15,16,19,16,13,12,14,10,10,7,11,10,14,11,14,15
"전라남도",함평,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,35,18,24,23,15,17,13,17,19,23,30,25,20,18,15,14,7,13,12,18,19,23,24,29,31,18,17,16,11,10,9,15,20,23,27,25,18,14,15,11,11,9,12,13,16,14,16,18
"전라남도",고흥,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,14,20,19,12,15,12,12,15,16,18,17,13,14,14,11,8,15,12,13,12,14,14,16,15,11,14,12,10,11,9,13,16,19,24,24,19,15,17,11,9,8,10,10,15,12,15,15
"전라남도",신안,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,13,19,13,9,20,9,12,12,15,22,17,14,14,14,14,8,14,12,12,12,15,14,20,27,15,19,16,10,10,6,10,18,17,18,18,14,14,14,10,10,6,10,9,14,11,18,22
"전라남도",무안,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,21,28,24,16,16,19,21,20,22,27,24,20,18,19,19,9,14,14,24,23,19,20,25,28,17,21,19,12,11,9,16,21,21,22,22,19,18,16,13,10,9,16,17,19,15,19,24
"전라남도",강진,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19*,15,18,14,14,16,18,22,20,15,16,15,15*,9*,20,14,15,16*,19,17,21,20,15,17,16,12,12,9,12,14,16,17,18,14,13,14,12,15,11,8**,-,13*,13,18,20
"전라남도",곡성,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,14,20,20,20,18,14,16,15,15,9,14,12,14,16,16,15,17,17,13,15,16,10,10,8,14,17,21,32*,-,16,15,16,12,13,9,11,14,22,17,18,21
"전라남도",구례,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,14,11,13,21,24,26,22,18,17,19,16,11,19,17,14,18,21,20,23,24,17,21,19,11,9,9,16,15,15,17,15,14,12,12,9,9,5,7,8,14,13,15,17
"전라남도",보성,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,12,16,20,24,21,15,16,13,12,7,12,10,13,15,21,19,22,21,14,15,14,9,9,8,12,16,18,23,23,19,15,16,9,10,8,11,11,16,12,16,17
"전라남도",도평균,28,30,30,22,23,27,22,23,18,28,23,26,26,26,29,26,28,24,18,23,21,18,23,21,23,21,27,22,21,21,19,15,18,14,22,21,24,27,26,22,20,23,16,12,13,15,27,21,25,29,29,17,21,20,13,16,12,13,17,18,21,19,15,15,15,14,9,16,13,14,15,17,17,19,20,14,16,15,10,10,9,13,17,18,21,20,17,15,15,11,11,8,11,11,17,14,18,20
"경상북도",영덕,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18**,18,19,15,15,11,12,7,16,10,11,14,17*,16,19,16,13,14,14,11,11,7,10,16,15,18,17,17,15,15,12,12,10,8,8,15,14,18,19
