"구분","항목","단위","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월",
"대흥동","As","",".0133",".0061",".002",".0019",".0016",".001",".0007",".0008",".0009",".0006",".0014",".0008",".0053",".0016",".0032",".003",".0032",".0031",".0044",".0042",".0034",".0021",".0045",".0076","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"성수동","As","",".0072",".005",".0011",".0026",".0028",".0037",".0021",".0033",".0034",".0014",".0023",".0037",".0076",".0014",".0031",".0031",".0013",".0032",".0057",".0045",".0028",".0029",".006",".0086","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"마포구","As","","","","","","","","","","","","","","","","","","","","","","","","","",".0063",".0093",".005",".0085",".0039",".0028",".0027",".0071",".0025",".0032",".0014",".0073",".0115",".005",".0083",".0054",".0088",".0063",".0024",".0044",".006",".0089",".0042",".0063",".0091",".0062",".0036",".0066",".0092",".005",".0025","",".0025",".0093",".0028",".0038",".0037",".004",".0057",".004",".002",".0011",".0006",".0017",".0011",".0034",".0115",".0103",".008",".0071",".0057",".0042",".0039",".0084",".0006","",".0009",".0112",".0041",".0051",".0056",".0049",".005",".0072",".0019",".0079",".0069",".0005",".0047",".0136",".1902",".0058",".0043",".0032",".0113",".0074",".0052",".001",".001",".0039",".0018",".0055",".0028",".0054",".0064",".006",".0037",".0039",".0068",".0005",".0027",".0119",".0019",".003",".0042",".0166",".0081",".01958",
"광진구","As","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0006",".0027",".0007",".0111",".0042",".0047",".0045",".0053",".004",".0059",".0021",".0068",".0078",".0003",".002",".0119",".0122",".0067",".0046",".0035",".0095",".0063",".0036",".001",".0011",".0033",".0015",".0063",".0019",".0032",".007",".0051",".0039",".0031",".0061",".0005",".0022",".0095",".0024",".0028",".0043",".0128",".00708",".01586",
"성동구","As","","","","","","","","","","","","","","","","","","","","","","","","","",".0068",".009",".0052",".0075",".003",".0025",".0023",".006",".0023",".0036",".0013",".0051",".0105",".0049",".0073",".0051",".0073",".0063",".0017",".0042",".0054",".0087",".003",".0048",".0062",".0053",".0035",".0065",".0075",".0053",".0025",".0014",".0059",".0095",".0028",".0049",".0033",".0041",".0047",".0038",".0021",".0011",".0006",".0016",".001",".0029",".0111",".0119",".0098",".0082",".0064",".0037",".004",".0064","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"구로구","As","",".0095",".0065",".002",".0007",".0021",".0009",".0007",".0008",".0009",".0007",".0014",".0012",".0065",".0022",".0034",".0029",".0037",".003",".0041",".004",".0029",".0024",".0047",".0068",".0066",".009",".0052",".0089",".0038",".003",".003",".0063",".0024",".0033",".0017",".0075",".0085",".0053",".0076",".0058",".0086",".006",".0022",".0044",".0058",".008",".0038",".0066",".0083",".0061",".0035",".0065",".0083",".0054",".0026",".0017",".0065",".0089",".0028",".0042",".0036",".0036",".005",".0038",".0021",".001",".0006",".0018",".001",".0033",".0118",".0101",".0086",".007",".0056",".0041",".0038",".0084",".0006",".0027",".0009",".0105",".0046",".0049",".0053",".0045",".0065",".0139",".0019",".0076",".0059",".0005",".0058",".0146",".0127",".0073",".0042",".003",".0111",".0063",".0046",".0009",".001",".0039",".002",".0067",".0027",".0054",".0056",".0064",".004",".0043",".0077",".0004",".0029",".0127",".0026",".0038",".0045",".0178",".00866",".02194",
"송파구","As","","","","","","","","","","","","","","","","","","","","","","","","","",".0085",".0095",".0056",".0072",".0034","",".0022",".0057",".0022",".0035",".0015",".0054",".0107",".0056",".0076",".0052",".0074",".0065",".0016",".0042",".0055",".0087",".0038",".0052",".0064",".006",".0037",".0046",".0074",".0054",".0026",".0015",".006",".0085",".0028",".0048",".0033",".0038",".0052",".0037",".0021",".0011",".0006",".0015",".001",".0031",".0097",".012",".0099",".0078",".0061",".0035",".0039",".0062",".0007",".0013",".0008",".0106",".0039",".0043","0.0065*",".0032",".0043",".0056",".0019",".0059",".0068",".0008",".002",".0106",".0123",".0063",".0043",".0028",".0088",".0055",".0029",".001",".0009",".003",".0015",".0065",".0021",".0029",".0063",".0056",".0037",".003",".0057",".0004",".0022",".0108",".002",".0029",".0089",".0117",".00748",".0154",
"방이동","As","",".0082",".0047",".0026",".0029",".0022",".0035",".0023",".0031",".0027",".0023",".0031",".0031",".0081",".0015",".0038",".0055",".0037",".0048",".0059",".0052",".0023",".0031",".0047",".0101","","","","","",".0025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"양재동","As","",".0048",".005",".0015",".0012",".0008",".001",".0006",".0009",".0009",".0006",".0008",".0013",".0078",".0038",".0034",".0037",".0028",".0029",".0037",".0033",".0032",".0013",".0054",".0076",".0076",".01",".0056",".008",".0038",".0025",".003",".0063",".0022",".0033",".0021",".0072",".0115",".0078",".0073",".0066",".0081",".0059",".0024",".0046",".0057",".0083",".0043",".0082",".0075",".0069",".0047",".0061",".0061",".005",".0027",".002",".0055",".008",".0032",".0066",".0043",".007",".0062",".004",".0021",".0012",".0009",".0023",".0011",".0033",".0115",".0123",".0126",".0097",".0071",".0041",".0067",".01",".0008",".002",".0012",".0108",".0057",".006",".0063",".0063",".0059",".0082",".0018",".0068",".0069",".0007",".0019",".0111",".0138",".0078",".008",".005",".0116",".0063",".0032",".0013",".0012",".0033",".0019",".007",".0027",".0065",".0078",".0082",".0051",".0031",".0072",".0005",".0024",".0118",".002",".0028",".0042",".0175",".0093",".01882",
"학장동","As","",".0077","N.D.",".0034",".0041",".0081",".0079",".0002","N.D.",".0021",".0002","N.D.","N.D.",".0035","N.D.","N.D.","N.D.","N.D.",".0025","N.D.",".0025",".0115",".0061",".0059",".0054",".0069",".0027",".0024",".0129",".0061",".0025",".0103",".0026",".0022",".005",".0005",".0058","N.D.",".0043",".0139",".0063",".0088",".0095",".0047",".0099",".005",".0043",".0046",".0054",".0023",".0053",".004",".0076",".0083",".0125",".006","N.D.",".0055",".0032",".0054",".0023",".0002",".0034",".0018",".0006",".0038",".003",".0072",".0096",".0035",".0004",".0107",".0018",".007",".0057",".0104",".0033",".0127",".0003",".0011",".1889",".0019",".008",".0127",".0032",".0004",".0022",".006",".004",".0025",".0012",".0059","N.D.",".0049",".0065",".0045",".0018",".0047",".008",".0037",".0026",".0053",".008",".0036",".011","N.D.",".009",".0045",".0029",".0072",".0065",".0115","N.D.",".01",".0041",".0061",".0059",".0037",".0114",".0063",".0008",".00386",".0042",
"덕천동","As","","","","","","","","",".0009",".0013",".0012","N.D.","N.D.",".0029","N.D.","N.D.","N.D.","N.D.",".0023",".0055",".0006",".0062",".0047",".004",".0038",".0051",".001",".0009",".0084",".0018",".0011",".0075",".0014",".0014",".0025",".0002",".0068","N.D.",".0042",".0104",".0068",".0102",".0077",".0032",".0087",".007",".005",".0022",".0055",".0043",".0039",".0003",".0075",".0051",".0116",".0051",".001",".0062",".0014",".0026",".0006",".0009",".0039",".0016",".0015",".004",".0035","","",".009",".0049","","","","","",".0061",".0106",".0033",".0044",".0013",".0076",".0051",".0106",".0012",".0004",".0015",".0026",".0042","N.D.",".0007",".0039",".0001",".005",".0054",".0019",".0012",".0012",".0068",".0042",".0049",".0034",".004",".0038",".0027",".0007",".0081",".005",".0017",".0041",".004",".0036",".001",".0094",".0069",".0059",".0032",".0028",".0067",".0078",".0022",".00086",".00382",
"전포동","As","",".0028","N.D.",".0021",".0017",".0074",".0138",".0002","N.D.",".0042",".0003","N.D.","N.D.",".0024","N.D.","N.D.","N.D.","N.D.","N.D.",".0027",".0011",".0114",".0037",".0037",".0026",".0054",".0011",".0004",".0065",".002",".0033",".0098",".0032",".0017",".0036",".0005",".0076",".0014",".0045",".0114",".0044",".0115",".0108",".0016",".0083",".0058",".006",".0032",".0038",".0024",".0056",".0034",".0074",".0084",".015",".0053",".0009",".0049",".0016",".004",".0025",".0003",".0055",".0013",".0016",".0063",".0064",".0078",".0099",".005","N.D.",".0045",".0033",".0062",".0042",".0075",".0034",".0097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"연산동","As","",".0067",".0004",".0012",".0018",".0066",".0097",".0003",".0011",".0021",".0008","N.D.","N.D.",".0029","N.D.","N.D.","N.D.",".0006","N.D.",".0045",".0012",".0101",".004",".0047",".0027",".0072",".0009",".001",".0089",".0021",".0021",".0084",".0037",".0013",".0057",".001",".0054","N.D.",".0031",".0137",".0037",".011",".0085",".0016",".007",".0061",".0031",".0009",".0048",".0021",".0051",".0015",".0068",".0066",".0139",".0057","N.D.",".0057",".0013",".0028",".0011","","","",".0023",".0046","",".007",".0056",".0048","N.D.",".013",".0036",".0054",".0045",".011",".0023",".012",".0083",".0081",".0099",".0008",".0015",".012",".0018",".0009",".0047",".0087",".0047",".0001",".0008",".0027",".0003",".0059",".006",".0055","N.D.",".0021",".006",".0052",".0047",".0038",".0114",".0016",".0041",".0008",".0081",".0022",".0021",".0033",".0069",".0045",".0026",".0051",".0048",".0063",".0078",".0044",".0046",".0059","N.D.",".0031",".00372",
"부곡동","As","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0097",".0016",".0006",".0032",".0045",".0044",".0027",".0002",".0061",".0034",".0043",".0058",".0048",".0005",".0018",".0056",".0015",".0054",".0079",".0097",".0067",".0044",".0008",".0047",".0041",".0007",".0058",".003",".0039",".0007",".0038",".0042",".003",".0082",".003",".0048",".0078",".003",".00162",".00396",
"광안동","As","","","","","","","","",".0003",".0038",".0028","N.D.","N.D.",".003","N.D.","N.D.","N.D.",".0024",".002",".0035",".0022",".0098",".0038",".0028",".007",".0049",".001",".0013",".0079",".002",".0029",".006",".0058",".0031",".0061",".0002",".0057","N.D.",".0061",".0089",".0055",".0118",".007","N.D.",".009",".0047",".0038",".0027",".0036",".0019",".0044",".0018",".0045","","",".0103",".0016",".0042",".0016",".0008",".0022","N.D.",".006",".0038",".0019",".0047",".0069",".0083",".0061",".0046",".0008",".0063",".0033",".0035",".0037",".0091",".0013",".0118",".0137",".0016",".0021",".0047","N.D.",".0118",".0011",".0014",".0035",".0042",".0028",".0011",".0004",".0026",".0002",".0047",".0064",".0036",".0008",".0013",".0082",".0014",".0042",".0033",".009",".0018",".0051",".0013",".0085",".0052",".0015",".0045",".0065",".0067",".0024",".0064",".0072",".0053",".0074",".0098",".0049",".0085",".004",".0017",".00708",
"수창동","As","",".0014",".0007",".0044",".0015",".0019",".0021","N.D.",".0036",".0048",".001",".0025",".0024",".0101",".0027",".001",".004",".0022",".0023",".0012",".0042",".0016",".0005",".0004",".003",".004",".0033",".0012",".0061",".0016",".0009",".0023",".0012",".0013",".0014",".0045",".0035",".003",".0038",".0085",".0029",".0028",".0025",".001",".0029",".002",".0025",".0032",".0073",".0063",".0036",".0071",".0078",".0028",".0007",".0018","N.D.",".0033",".0054",".0059",".002",".0044",".006",".0061",".0038",".0035",".0028","N.D.","N.D.",".0028",".002",".0111",".0023",".0038",".0037",".0053",".0015",".0024",".0037",".0009",".001","N.D.",".0049",".0051",".0044",".0015",".0035","N.D.",".0028",".0061","N.D.",".003","N.D.",".0024",".0043",".0011",".0023","N.D.",".0021",".003",".0009",".0011",".0026","N.D.","N.D.","N.D.",".0016","N.D.",".0003",".0035",".0009","N.D.","-","-","-","-","N.D.","N.D.","-","N.D.",".0011",".005",".00524",
"이현동","As","",".0045",".0036",".0073",".0032",".0018",".0019","N.D.",".0023",".0032",".0015",".0018",".0066",".0052",".001",".002",".0049",".0049",".002",".0022",".0025",".0025",".0007",".005",".006",".0056",".0075",".0085",".0047",".007",".003",".0033",".0021",".0014",".0025",".001",".0066",".0052",".0041",".0111",".0039",".0047",".0028",".0007",".0018",".0038",".0038",".0035",".0076",".0073",".0034",".0054",".0095",".0033",".0013",".0009","N.D.",".0051",".0059",".0071",".0062",".0073",".0057",".0021",".0056",".001",".0057",".0001","N.D.",".003",".0081",".0112",".0057",".0072",".0063",".0065",".0049",".0053",".0046",".001","N.D.",".0016",".0057",".0063",".0074",".0083",".0032",".0016",".0042",".0022",".0032",".0016","N.D.",".0037",".0069",".0006",".0038","N.D.",".0032",".0028",".0009","N.D.","-","N.D.","N.D.","N.D.",".0006","N.D.",".0001",".0015","N.D.","N.D.",".0009",".0051","N.D.",".0003","N.D.","N.D.",".0017","N.D.",".0007",".00596",".00428",
"대명동","As","",".0016",".0011",".0041",".0014",".0016",".0017","N.D.",".0012",".0029",".0004",".0016",".0015",".0027",".0019",".0008",".0027",".0027",".0013",".0007",".0027",".0018",".0014",".0016",".0025",".0035",".0025",".0009",".0042",".0018",".001",".0025",".0011",".0009",".0006",".0009",".0043",".003",".0017",".0071",".0016",".0031",".0027",".0006",".0017",".0032",".0031",".0023",".0042",".0037",".0026",".0034",".0051",".0015",".0001","N.D.","N.D.",".0028",".0035",".0052",".0028",".0027",".0006",".0008",".0031","N.D.",".0031","N.D.",".0012",".0007",".0008",".0084","N.D.",".0038",".0028",".004",".0011",".0018",".0015",".0008","N.D.",".0016",".0056",".0046",".0032","N.D.",".0007","N.D.",".0034",".0007",".0008",".0012","N.D.",".0019",".0067","N.D.",".0029",".0008","N.D.",".0026",".001","N.D.",".0039","N.D.","N.D.","N.D.",".0013","N.D.",".0003",".0024",".0007","N.D.","N.D.",".0049","N.D.",".0001",".0008","N.D.",".0014",".0009","N.D.",".00718",".00504",
"지산동","As","",".0031",".0017",".0047",".0018",".0018",".0022","N.D.",".0015",".0032",".0005",".0011",".0018",".002",".0006",".0012",".0028",".0036",".0018",".0005",".0021",".0016",".0008",".0017",".0026",".0031",".0021",".0005",".0047",".0015",".0019",".0017",".0011",".0004",".0006",".0004",".0038",".0028",".0021",".0086",".0018",".0033",".003",".0006",".0022",".0031",".0028",".0021",".0032",".0029",".0034",".0041",".004",".0007",".0002",".0009","N.D.",".0031",".0023",".0034",".0022",".0029",".0012","",".0018","N.D.",".0031","N.D.","N.D.","N.D.",".0008",".0092",".0007",".0033",".0023",".0042","N.D.",".0011",".0023",".001","N.D.",".0016",".0037",".0036",".0022",".0007",".0008","N.D.",".0033",".001","N.D.",".0023","N.D.",".0017",".0068",".0008",".0032",".0007",".0027",".0023","N.D.",".0009",".0026","N.D.","N.D.","N.D.",".002","N.D.",".0001",".0009","N.D.","N.D.",".002",".0051","N.D.",".0009",".001","N.D.",".0023",".0009","N.D.",".00642",".00438",
"달성산단","As","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0008",".00756",".00444",
"신흥","As","",".0062",".0059",".0077",".0026",".0031",".0019",".0002",".0052",".0047",".0048",".0073",".0049",".0079",".004",".0028",".0028",".0057",".0026",".0035",".0057",".0053",".0044",".0036",".0047",".0041",".0044",".0071",".0058",".0011",".0018",".0014",".0042",".0011",".0032","N.D.",".0039",".0053",".0042",".0075",".0026",".0057",".0057",".0026",".0037",".0039",".0048",".0031",".0043",".0059",".0043",".003",".0035",".0057",".0025",".0013",".0017",".0054",".002",".0025",".0027",".0025",".0027",".0015",".0021",".0023",".0007",".0004",".0014",".002",".0029",".0076",".0072",".0057",".0038",".0018",".0023",".0066",".0035",".001",".0011",".0014",".0087",".0037",".0076",".008",".0057",".0058",".0376",".0034",".011",".0057",".0005",".0015",".0163",".01",".0072",".0044",".0031",".0082",".003",".0033",".0008",".0002",".0032",".0005",".0021",".0006",".0041",".0039",".0047",".0032",".0014",".0043",".0008",".0036",".0054",".0039",".0031",".0021",".0253",".0103",".01746",
"구월동","As","",".0075",".0058",".0087",".0025",".0041",".0016",".0006",".0056",".0058",".0036",".0058",".0048",".0065",".0034",".0027",".0035",".0056",".0026",".0032",".0055",".0052",".0039",".0044",".0043",".0036",".0053",".0056",".0058",".0014",".0017",".0016",".004",".0012",".0015",".0011",".0027",".0047",".0034",".0057",".0028",".0055",".0041",".0027",".0035",".0036",".0051",".0025",".0036",".0062",".0044",".0033",".0036",".0064",".0026",".0014",".0016",".0048",".0022",".0025",".0025",".0026",".0021",".0014",".0018",".0022",".0013",".0004",".0015",".0018",".0025",".0063",".0063",".0057",".0039",".0025",".0017",".0025",".0034",".0004",".0009",".0008",".0065",".0048",".0059",".0083",".0046",".0033",".0146",".0047",".01",".0052",".0008",".0017",".0101",".0095",".0059",".0044",".0028","0.0046*",".005",".0029",".0007",".0004",".0016",".0009",".0005",".0007",".0048",".0028",".0029","0.0047*",".0014",".0047",".0008",".0024",".0051",".0028",".0021",".0018",".0125",".00854",".01874",
"부평","As","",".0084",".0065",".0109",".0028",".0045",".002",".0001",".0051",".0063",".0041",".0063",".0049",".0057",".0042",".0022",".0033","","","","","",".0038",".004",".0038",".0037",".0051",".0099",".0053",".0009",".0015",".0015",".0042",".0013",".0022",".0002",".0027",".0052",".0044",".0065",".0041",".0054",".0041",".0026",".0036",".004",".0094",".0026",".0039",".0062",".0051",".0033",".0037",".0054",".0026",".0016",".0013",".0054",".0023",".0026",".0024",".0027",".0027",".0015",".0023",".0028",".0013",".0006",".0017",".0017",".0028",".0079",".0081",".0049",".0034",".0021",".0021",".0032",".0043",".0006",".0009",".0009",".0077",".0041",".0054",".0079",".0041",".004",".0341",".0034",".0086",".0058",".0008",".0015",".0103",".0097",".0058",".0048",".0029",".0082",".0017",".0033",".0008",".0005",".0016",".0008",".0016",".001",".0043",".0045",".0048",".0041",".0017",".0053",".0008",".0031",".0062",".003",".0024",".0017",".0182",".01118",".01998",
"연희","As","",".0085",".0062",".0096",".0026",".004",".0017",".0005",".0017",".0059",".0039",".0061",".005",".0066",".0037",".0019",".0028",".0057",".0025",".0033",".0053",".0056",".0039",".004",".0039",".0037",".0049",".004",".0046",".0012",".002",".0017",".0045",".001",".0023",".0009",".0022",".0049",".005",".0073",".0031",".0057",".0038",".003",".0039",".0038",".0051",".0027",".0048",".0063",".0051",".0027",".0043",".0059",".0034",".0014",".0017",".0048",".0021",".0024",".003",".0028",".002",".0012",".002",".0022",".0011",".0005",".0017",".0016",".0034",".0073",".0072",".0049",".0035",".0028",".0025",".0028",".0053",".0004",".0009",".0011",".0061",".0035",".0055",".0081",".0046",".0036",".0455",".0039",".0098",".0054",".0008",".0014",".012",".0079",".0057",".0034",".0028",".0055",".0062",".0038",".0008",".0005",".0009",".0003",".0012",".0012",".0035",".0046",".0036",".0041",".0014",".0054",".0006",".0025",".0057",".0035",".0027",".0018",".0211",".00866",".01434",
"고잔","As","",".0084",".0054",".0095",".0023",".0036",".0018",".0008",".0057",".0063",".0039",".0067",".0048",".0077",".0032",".0027",".0035",".0059",".0026",".0017",".0051",".0052",".005",".0036",".0045",".0039",".0055",".0043",".0056",".0013",".0021",".0015",".0042",".0015",".0022",".0003",".0027",".0048",".0053",".0062",".0029",".0054",".0037",".003",".0036",".0036",".0052",".003",".0044",".0059",".0037",".0033",".0036",".005",".0026",".0015",".0017",".0046",".0022",".0031",".0026",".0027",".0029",".0014",".0021",".0027",".0009",".0006",".0014",".0018",".0028",".0065",".0047",".005",".0034",".0019",".0013",".0044",".0041",".0006",".0011",".0012",".0051",".0057",".0055",".0089",".0045",".0038",".0255",".0032",".0096",".0047",".0008",".0016",".0111",".0093",".0059",".0042",".0024",".0064",".0056",".003",".0008",".0001",".002",".0013",".0016",".0007",".0031",".0025",".0038",".0034",".0014",".004",".0006",".0034",".0057",".0034",".0024",".0017",".02",".00818",".02262",
"농성동","As","","","",".0104",".0025",".0019",".0027",".0005",".0044",".0016",".0021",".0006",".0032",".0038",".0018",".0006",".0018",".0009",".0022",".0022",".0025",".0027",".0001","N.D.",".0007",".0028",".0033",".0011",".0013",".0005","N.D.",".0005",".0003",".0003",".0002","N.D.",".0021",".0023",".0004",".0023",".0003",".0003",".0001","N.D.","N.D.",".0001",".0009",".0001",".0037",".0016",".0001",".0029",".0018",".0015",".0011",".0013",".0006","N.D.",".0015",".0014",".0007","N.D.","N.D.","N.D.","N.D.",".0049",".0004",".0001",".0055","N.D.",".0017",".002",".0008",".0023",".0018",".0022",".0001",".0003","N.D.",".0004","N.D.","N.D.",".0015",".0057",".0009","N.D.",".0021",".0004",".0004",".0013",".0007",".0005","N.D.",".0003",".0009","N.D.",".0024","N.D.","N.D.",".002",".0005",".0022","N.D.","N.D.",".001","N.D.",".0011",".0001",".0018",".0058",".0015",".0012",".0013",".0029",".0004",".0001","N.D.","N.D.","N.D.","N.D.",".0015",".00496",".0062",
"두암동","As","","","","","","","","","",".0012",".0016","",".0035",".0034",".0013",".0008",".0018",".001",".0006",".0016",".0022",".0014","N.D.","N.D.",".0002",".0019",".003",".0001",".0017",".0002",".0009","N.D.","N.D.",".0002",".0003","N.D.",".0008",".0022",".0002",".0024","N.D.",".0002","N.D.",".0001","N.D.","N.D.",".0024",".0001",".0041",".0016",".0004",".0038",".0006",".0015",".0022",".0016",".0003","","",".0019",".0003","N.D.","N.D.","N.D.","N.D.",".0022",".0002","N.D.",".0023","",".0011",".0021",".0017",".0014",".0018","N.D.","N.D.",".0001",".0002","N.D.","N.D.","N.D.",".0017",".0054",".0004","N.D.",".0017",".0002",".0005",".002",".0005","","N.D.",".0004",".0005","N.D.",".0018","N.D.","N.D.",".0008",".0002",".0022","N.D.","N.D.",".0009","N.D.",".0007",".0001",".0013",".0036",".0017",".0015",".002",".002","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0012",".00328",".00514",
"건국동","As","","","",".0109",".0024",".002",".0024",".0016",".004",".0012",".0028",".0017",".0041",".0044",".0036",".0013",".0016",".0008",".0007",".0016",".0023",".0027","N.D.",".0007",".0007",".0048",".0047","N.D.",".0016",".0005",".0001",".0003",".0009",".0075",".0012",".0004",".0064",".0063",".0003",".0029",".0002",".0006",".0002","N.D.","N.D.",".0029",".0017",".004",".004",".003",".0008",".0039",".0008",".0031",".0053",".001",".001",".0001",".006",".0028",".0024","N.D.","N.D.","N.D.","N.D.",".0033",".0005",".0002",".0021","N.D.",".0059",".0079",".0022",".0076",".0091",".0068",".0011",".0056",".0007","N.D.","N.D.","N.D.",".0048",".0123",".0023",".0042",".0071",".0029",".0042",".0032",".0013",".0013","","",".0047",".0004",".0125",".0008",".0008",".0025",".0055",".0021",".0006",".0007","-","-",".0012",".0004",".0055",".0081",".0051",".002",".003",".0034",".0007",".0003","N.D.","N.D.","-","N.D.",".002",".03522",".00804",
"노대동","As","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0009",".0036",".0006",".0012",".0027",".0006",".001",".0002",".0001",".0011",".0001",".0022","N.D.","N.D.",".0013","N.D.",".0024","N.D.","N.D.",".0011","N.D.",".0009",".0002",".0013",".003",".002",".0014",".0017",".0024",".0007",".0003","N.D.",".0004","N.D.","N.D.",".0017",".00508",".00718",
"평동","As","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0002",".0018",".0012",".0017",".0034",".0018",".0013","","","",".0007",".0028","N.D.","N.D.",".0018","N.D.",".0026","N.D.","N.D.",".0009","N.D.",".001",".0003",".0018",".0047",".0024",".0016",".0016",".0029",".0004",".0001","N.D.",".0005","N.D.","N.D.",".0015",".00296",".00712",
"서동","As","","","","","","","","","",".0013",".0014",".0019",".0018",".0034",".0014",".001",".001",".0003",".0007",".0019",".0025",".0035","N.D.","N.D.",".0001",".0024",".003",".0007",".0013",".0004","N.D.",".0014",".0002",".0002",".0001","N.D.",".002",".0026",".0009",".001","N.D.",".0003","N.D.","N.D.","N.D.","N.D.",".0016","N.D.",".0037",".001",".0006",".0034",".0008",".0016",".0015",".0011",".0003",".0005",".0015",".0025",".0004","N.D.","N.D.","N.D.","N.D.",".0029","N.D.",".0001",".0018","N.D.",".0017",".0023",".0018",".0016",".002","N.D.","N.D.","N.D.",".0003","N.D.","N.D.",".0001",".0023",".0058",".0013","N.D.",".0017",".0002",".0002",".0024",".0004",".0004","N.D.","N.D.",".0006","N.D.",".0021","N.D.","N.D.",".001",".0005",".0022","N.D.","N.D.",".0008","N.D.",".0008",".0002",".0011",".0032",".002",".001",".0007",".0015",".0003","N.D.","N.D.","N.D.","N.D.","N.D.",".0014",".00362",".00496",
"읍내동","As","","","","","","","","","","",".0021",".0051",".0057",".0125",".0039",".0057",".0043",".0038",".0041",".004",".0015",".0021",".0035",".0049",".0072",".0063",".0059",".0028",".0037",".0033",".0029",".0013",".0017",".0013",".0029",".0034",".0107",".0043",".006",".007",".0047",".0038",".0052",".0023",".004",".0026",".0015",".0768",".0051",".004",".0044",".0044",".0026",".0051",".0004",".0019",".0003",".0031",".0022",".0031",".003",".0022",".0033",".0032",".0031",".0017",".002",".001",".0004",".0002","N.D.",".0035",".0024",".0053",".0032",".0064",".002",".0023","N.D.",".0004",".0005",".0003",".0027",".0058",".0036",".0025",".0023",".0021",".0047",".0032",".0041",".0031",".0004",".0024",".0038",".0076",".0076",".0035",".0032",".0032",".0028",".0016",".0014",".0008",".0014",".001",".0012",".0007",".003",".0035",".0027",".0027",".0027",".0023",".0004",".0017",".0008",".0022",".0057",".0053",".0041",".00678",".00984",
