STD_YYYYMM,SIDO,GEN,AGG,CNT,CNT_SUM
201607,세종특별자치시,1,0,819,10044
201608,세종특별자치시,1,0,1028,11981
201609,세종특별자치시,1,0,1353,18599
201610,세종특별자치시,1,0,1313,17799
201611,세종특별자치시,1,0,1243,17611
201612,세종특별자치시,1,0,955,22241
201701,세종특별자치시,1,0,796,11814
201702,세종특별자치시,1,0,1156,12748
201703,세종특별자치시,1,0,1414,19303
201704,세종특별자치시,1,0,1085,17114
201705,세종특별자치시,1,0,1051,12667
201706,세종특별자치시,1,0,1083,10814
201707,세종특별자치시,1,0,902,10980
201708,세종특별자치시,1,0,1040,14626
201709,세종특별자치시,1,0,1356,21883
201710,세종특별자치시,1,0,1241,16270
201711,세종특별자치시,1,0,1267,20936
201712,세종특별자치시,1,0,916,22902
201801,세종특별자치시,1,0,855,20414
201802,세종특별자치시,1,0,1077,13346
201803,세종특별자치시,1,0,1731,20387
201804,세종특별자치시,1,0,1183,18851
201805,세종특별자치시,1,0,886,14483
201806,세종특별자치시,1,0,986,11397
201807,세종특별자치시,1,0,1026,12209
201808,세종특별자치시,1,0,933,12537
201809,세종특별자치시,1,0,1716,25235
201810,세종특별자치시,1,0,1344,21153
201811,세종특별자치시,1,0,1108,22617
201901,세종특별자치시,1,0,845,15273
201902,세종특별자치시,1,0,1079,13389
201903,세종특별자치시,1,0,1729,23042
201904,세종특별자치시,1,0,1170,22343
201905,세종특별자치시,1,0,1095,17008
201906,세종특별자치시,1,0,874,12274
201907,세종특별자치시,1,0,872,13251
201908,세종특별자치시,1,0,996,14230
201909,세종특별자치시,1,0,1428,24922
201910,세종특별자치시,1,0,1179,21917
201911,세종특별자치시,1,0,955,20517
201912,세종특별자치시,1,0,945,22302
202001,세종특별자치시,1,0,731,19726
202002,세종특별자치시,1,0,572,10811
202003,세종특별자치시,1,0,391,7173
202004,세종특별자치시,1,0,876,8454
202005,세종특별자치시,1,0,2633,14168
202006,세종특별자치시,1,0,1470,11431
202007,세종특별자치시,1,0,891,9701
202008,세종특별자치시,1,0,937,10194
202009,세종특별자치시,1,0,892,16327
202010,세종특별자치시,1,0,2290,17891
202011,세종특별자치시,1,0,1544,16162
202012,세종특별자치시,1,0,628,9084
202101,세종특별자치시,1,0,680,7242
202102,세종특별자치시,1,0,1195,8723
202103,세종특별자치시,1,0,2713,17283
202104,세종특별자치시,1,0,1328,16295
202105,세종특별자치시,1,0,1033,11611
202106,세종특별자치시,1,0,1013,11069
202107,세종특별자치시,1,0,686,8828
202108,세종특별자치시,1,0,924,9943
202109,세종특별자치시,1,0,1999,19256
202110,세종특별자치시,1,0,1776,18398
202111,세종특별자치시,1,0,1282,22207
202112,세종특별자치시,1,0,897,11281
202201,세종특별자치시,1,0,1296,13610
202202,세종특별자치시,1,0,699,14567
202204,세종특별자치시,1,0,2136,19753
202205,세종특별자치시,1,0,1406,13053
202206,세종특별자치시,1,0,1013,11607
202207,세종특별자치시,1,0,884,15709
202208,세종특별자치시,1,0,742,16729
202209,세종특별자치시,1,0,1337,22561
202210,세종특별자치시,1,0,1163,21079
202211,세종특별자치시,1,0,840,19193
202212,세종특별자치시,1,0,678,21345
200601,경기도,1,0,437,264095
200602,경기도,1,0,502,233241
200603,경기도,1,0,733,334619
200604,경기도,1,0,623,323512
200605,경기도,1,0,550,263039
200606,경기도,1,0,411,193305
200607,경기도,1,0,295,165247
200608,경기도,1,0,388,200568
200609,경기도,1,0,649,446759
200610,경기도,1,0,511,279310
200611,경기도,1,0,558,378537
200612,경기도,1,0,489,376980
200701,경기도,1,0,418,331544
200702,경기도,1,0,524,239681
200703,경기도,1,0,713,313159
200704,경기도,1,0,668,336428
200705,경기도,1,0,522,271896
200706,경기도,1,0,510,203770
200707,경기도,1,0,454,204262
200708,경기도,1,0,418,219494
200709,경기도,1,0,753,489101
200710,경기도,1,0,804,418033
200711,경기도,1,0,678,411163
200712,경기도,1,0,554,439327
200801,경기도,1,0,525,362011
200802,경기도,1,0,747,389754
200803,경기도,1,0,958,384972
200804,경기도,1,0,781,383906
200805,경기도,1,0,639,319340
200806,경기도,1,0,583,252810
200807,경기도,1,0,420,201259
200808,경기도,1,0,451,270671
200809,경기도,1,0,811,468239
200810,경기도,1,0,780,420693
200811,경기도,1,0,608,406236
200812,경기도,1,0,667,538885
200901,경기도,1,0,469,366307
200902,경기도,1,0,543,283145
200903,경기도,1,0,841,428487
200904,경기도,1,0,659,485961
200905,경기도,1,0,573,366731
200906,경기도,1,0,548,279022
200907,경기도,1,0,491,255348
200908,경기도,1,0,646,386377
200909,경기도,1,0,856,679919
200910,경기도,1,0,693,592381
200911,경기도,1,0,531,528832
200912,경기도,1,0,696,501172
201001,경기도,1,0,580,422799
201002,경기도,1,0,588,379617
201003,경기도,1,0,1036,571534
201004,경기도,1,0,861,541937
201005,경기도,1,0,735,424147
201006,경기도,1,0,553,304134
201007,경기도,1,0,544,264605
201008,경기도,1,0,549,282188
201009,경기도,1,0,884,665952
201010,경기도,1,0,862,580412
201011,경기도,1,0,702,485400
201012,경기도,1,0,587,552212
201101,경기도,1,0,512,419559
201102,경기도,1,0,633,377809
201103,경기도,1,0,817,559582
201104,경기도,1,0,623,453858
201105,경기도,1,0,631,430938
201106,경기도,1,0,490,305466
201107,경기도,1,0,451,268912
201108,경기도,1,0,678,379238
201109,경기도,1,0,875,679410
201110,경기도,1,0,755,575089
201111,경기도,1,0,535,513033
201112,경기도,1,0,566,581899
201201,경기도,1,0,555,523330
201202,경기도,1,0,579,524042
201203,경기도,1,0,776,615453
201204,경기도,1,0,615,514999
201205,경기도,1,0,513,459030
201206,경기도,1,0,432,290297
201207,경기도,1,0,481,276257
201208,경기도,1,0,585,335191
201209,경기도,1,0,874,726021
201210,경기도,1,0,783,567875
201211,경기도,1,0,617,513271
201212,경기도,1,0,530,464484
201301,경기도,1,0,655,517633
201302,경기도,1,0,721,512096
201303,경기도,1,0,844,606436
201304,경기도,1,0,587,547972
201305,경기도,1,0,645,447983
201306,경기도,1,0,627,304269
201307,경기도,1,0,545,304292
201308,경기도,1,0,662,389267
201309,경기도,1,0,915,726535
201310,경기도,1,0,790,567890
201311,경기도,1,0,697,550192
201312,경기도,1,0,567,482374
201401,경기도,1,0,604,586100
201402,경기도,1,0,677,713190
201403,경기도,1,0,908,554214
201404,경기도,1,0,728,555072
201405,경기도,1,0,622,438431
201406,경기도,1,0,520,320276
201407,경기도,1,0,579,368568
201408,경기도,1,0,583,425739
201409,경기도,1,0,819,712611
201410,경기도,1,0,799,630895
201411,경기도,1,0,650,649707
201412,경기도,1,0,563,564720
201501,경기도,1,0,566,494796
201502,경기도,1,0,654,544273
201503,경기도,1,0,764,651998
201504,경기도,1,0,688,578358
201505,경기도,1,0,643,443749
201506,경기도,1,0,333,280786
201507,경기도,1,0,759,309930
201508,경기도,1,0,795,441790
201509,경기도,1,0,830,772488
201510,경기도,1,0,641,587548
201511,경기도,1,0,688,597027
201512,경기도,1,0,668,692375
201601,경기도,1,0,520,578095
201602,경기도,1,0,709,604696
201603,경기도,1,0,904,654613
201604,경기도,1,0,665,588238
201605,경기도,1,0,587,463102
201606,경기도,1,0,534,359499
201607,경기도,1,0,509,374786
201608,경기도,1,0,541,460624
201609,경기도,1,0,730,698217
201610,경기도,1,0,812,650760
201611,경기도,1,0,659,673293
201612,경기도,1,0,558,831780
201701,경기도,1,0,456,463255
201702,경기도,1,0,634,487501
201703,경기도,1,0,738,713291
201704,경기도,1,0,641,647849
201705,경기도,1,0,536,495988
201706,경기도,1,0,562,384064
201707,경기도,1,0,456,369741
201708,경기도,1,0,538,514054
201709,경기도,1,0,650,801290
201710,경기도,1,0,628,562633
201711,경기도,1,0,701,728303
201712,경기도,1,0,546,822424
201801,경기도,1,0,526,740330
201802,경기도,1,0,565,457908
201803,경기도,1,0,842,640839
201804,경기도,1,0,611,659181
201805,경기도,1,0,501,510197
201806,경기도,1,0,469,383330
201807,경기도,1,0,406,364619
201808,경기도,1,0,416,389561
201809,경기도,1,0,772,812648
201810,경기도,1,0,587,718936
201811,경기도,1,0,520,713080
201812,경기도,1,0,403,754162
201901,경기도,1,0,414,521892
201902,경기도,1,0,431,434311
201903,경기도,1,0,685,707823
201904,경기도,1,0,493,728253
201905,경기도,1,0,416,578045
201906,경기도,1,0,361,380619
201907,경기도,1,0,339,401110
201908,경기도,1,0,420,445094
201909,경기도,1,0,586,792694
201910,경기도,1,0,518,725824
201911,경기도,1,0,398,677515
201912,경기도,1,0,367,752150
202001,경기도,1,0,263,670669
202002,경기도,1,0,144,346995
202003,경기도,1,0,145,242441
202004,경기도,1,0,299,253282
202005,경기도,1,0,790,389114
202006,경기도,1,0,601,290497
202007,경기도,1,0,281,265883
202008,경기도,1,0,230,252269
202009,경기도,1,0,223,460680
202010,경기도,1,0,699,429016
202011,경기도,1,0,657,420321
202012,경기도,1,0,168,245860
202101,경기도,1,0,165,192692
202102,경기도,1,0,424,229200
202103,경기도,1,0,1016,462138
202104,경기도,1,0,507,470985
202105,경기도,1,0,347,303718
202106,경기도,1,0,319,272110
202107,경기도,1,0,184,226531
202108,경기도,1,0,175,247157
202109,경기도,1,0,766,527567
202110,경기도,1,0,595,474753
202111,경기도,1,0,514,582138
202112,경기도,1,0,293,374798
202201,경기도,1,0,370,365642
202202,경기도,1,0,278,447683
202203,경기도,1,0,371,671113
202204,경기도,1,0,728,535281
202205,경기도,1,0,474,381107
202206,경기도,1,0,376,325220
202207,경기도,1,0,267,417556
202208,경기도,1,0,211,446924
202209,경기도,1,0,450,630189
202210,경기도,1,0,377,591479
202211,경기도,1,0,262,550174
202212,경기도,1,0,203,595689
200601,강원도,1,0,187,33649
200602,강원도,1,0,207,27326
200603,강원도,1,0,282,37231
200604,강원도,1,0,268,34072
200605,강원도,1,0,245,32118
200606,강원도,1,0,176,22805
200607,강원도,1,0,123,19143
200608,강원도,1,0,155,21515
200609,강원도,1,0,294,48137
200610,강원도,1,0,255,30852
200611,강원도,1,0,245,40871
200612,강원도,1,0,217,39952
200701,강원도,1,0,234,44184
200702,강원도,1,0,206,28087
200703,강원도,1,0,258,37443
200704,강원도,1,0,246,38809
200705,강원도,1,0,210,32520
200706,강원도,1,0,178,23255
200707,강원도,1,0,155,22425
200708,강원도,1,0,160,24208
200709,강원도,1,0,235,49961
200710,강원도,1,0,276,45010
200711,강원도,1,0,242,42975
200712,강원도,1,0,211,49436
200801,강원도,1,0,224,46611
200802,강원도,1,0,213,46111
200803,강원도,1,0,317,47374
200804,강원도,1,0,310,42439
200805,강원도,1,0,287,38808
200806,강원도,1,0,218,27793
200807,강원도,1,0,180,20837
200808,강원도,1,0,204,29056
200809,강원도,1,0,291,46278
200810,강원도,1,0,284,42947
200811,강원도,1,0,242,42109
200812,강원도,1,0,275,56995
200901,강원도,1,0,268,47291
200902,강원도,1,0,252,31774
200903,강원도,1,0,326,47781
200904,강원도,1,0,368,52696
200905,강원도,1,0,247,40087
200906,강원도,1,0,218,31653
200907,강원도,1,0,195,26440
200908,강원도,1,0,256,40436
200909,강원도,1,0,371,67131
200910,강원도,1,0,310,64446
200911,강원도,1,0,258,59210
200912,강원도,1,0,378,56584
201001,강원도,1,0,254,50550
201002,강원도,1,0,240,41791
201003,강원도,1,0,495,61702
201004,강원도,1,0,404,62744
201005,강원도,1,0,428,47327
201006,강원도,1,0,316,35192
201007,강원도,1,0,224,27670
201008,강원도,1,0,213,29113
201009,강원도,1,0,477,66034
201010,강원도,1,0,471,63552
201011,강원도,1,0,371,55170
201012,강원도,1,0,359,61492
201101,강원도,1,0,334,50277
201102,강원도,1,0,314,39272
201103,강원도,1,0,415,64372
201104,강원도,1,0,328,52189
201105,강원도,1,0,389,48961
201106,강원도,1,0,273,34899
201107,강원도,1,0,271,27850
201108,강원도,1,0,351,38754
201109,강원도,1,0,481,70525
201110,강원도,1,0,479,59081
201111,강원도,1,0,361,56148
201112,강원도,1,0,413,70123
201201,강원도,1,0,489,66902
201202,강원도,1,0,421,61409
201203,강원도,1,0,610,66328
201204,강원도,1,0,560,59415
201205,강원도,1,0,466,51139
201206,강원도,1,0,308,33415
201207,강원도,1,0,289,29486
201208,강원도,1,0,358,34879
201209,강원도,1,0,638,69297
201210,강원도,1,0,523,62965
201211,강원도,1,0,383,55387
201212,강원도,1,0,354,53890
201301,강원도,1,0,375,57890
201302,강원도,1,0,436,54957
201303,강원도,1,0,469,67274
201304,강원도,1,0,385,62306
201305,강원도,1,0,418,49874
201306,강원도,1,0,289,32019
201307,강원도,1,0,317,31305
201308,강원도,1,0,381,39021
201309,강원도,1,0,549,68159
201310,강원도,1,0,525,62376
201311,강원도,1,0,468,58143
201312,강원도,1,0,338,52029
201401,강원도,1,0,404,61509
201402,강원도,1,0,454,72413
201403,강원도,1,0,629,66688
201404,강원도,1,0,607,59505
201405,강원도,1,0,432,47745
201406,강원도,1,0,331,33445
201407,강원도,1,0,338,35259
201408,강원도,1,0,361,40512
201410,강원도,1,0,602,65772
201411,강원도,1,0,588,68293
201412,강원도,1,0,599,69556
201501,강원도,1,0,562,57137
201502,강원도,1,0,558,57018
201503,강원도,1,0,754,79795
201504,강원도,1,0,613,64293
201505,강원도,1,0,574,49507
201506,강원도,1,0,328,33001
201507,강원도,1,0,513,31756
201508,강원도,1,0,654,40605
201509,강원도,1,0,822,72905
201510,강원도,1,0,674,63955
201511,강원도,1,0,552,58899
201512,강원도,1,0,718,73629
201601,강원도,1,0,543,69877
201602,강원도,1,0,610,66117
201603,강원도,1,0,931,70507
201604,강원도,1,0,651,63033
201605,강원도,1,0,603,51991
201606,강원도,1,0,482,38692
201607,강원도,1,0,450,36554
201608,강원도,1,0,659,45320
201609,강원도,1,0,787,68674
201610,강원도,1,0,762,67945
201611,강원도,1,0,696,69011
201612,강원도,1,0,589,88905
201701,강원도,1,0,403,54791
201702,강원도,1,0,639,53255
201703,강원도,1,0,797,73906
201704,강원도,1,0,612,69672
201705,강원도,1,0,555,54027
201706,강원도,1,0,530,41493
201707,강원도,1,0,440,36528
201708,강원도,1,0,548,51261
201709,강원도,1,0,711,74777
201710,강원도,1,0,644,57268
201711,강원도,1,0,711,74497
201712,강원도,1,0,464,85478
201801,강원도,1,0,454,85935
201802,강원도,1,0,587,48852
201803,강원도,1,0,759,63421
201804,강원도,1,0,605,67811
201805,강원도,1,0,431,52498
201806,강원도,1,0,394,37830
201807,강원도,1,0,429,34757
201808,강원도,1,0,403,37011
201809,강원도,1,0,804,70013
201810,강원도,1,0,661,68936
201811,강원도,1,0,573,68895
201812,강원도,1,0,446,80612
201901,강원도,1,0,345,55904
201902,강원도,1,0,527,43428
201903,강원도,1,0,787,65709
201904,강원도,1,0,570,71465
201905,강원도,1,0,431,59926
201906,강원도,1,0,407,36910
201907,강원도,1,0,390,37761
201908,강원도,1,0,522,41110
201909,강원도,1,0,679,68539
201910,강원도,1,0,702,69758
201911,강원도,1,0,466,65478
201912,강원도,1,0,392,72497
202001,강원도,1,0,340,72818
202002,강원도,1,0,273,39712
202003,강원도,1,0,144,24686
202004,강원도,1,0,423,26624
202005,강원도,1,0,981,43308
202006,강원도,1,0,620,32228
202007,강원도,1,0,354,30006
202008,강원도,1,0,336,26514
202009,강원도,1,0,337,39548
202010,강원도,1,0,876,45305
202011,강원도,1,0,549,42510
202012,강원도,1,0,164,26622
202101,강원도,1,0,319,20929
202102,강원도,1,0,629,24102
202103,강원도,1,0,916,39319
202104,강원도,1,0,577,43186
202105,강원도,1,0,475,33139
202106,강원도,1,0,292,25970
202107,강원도,1,0,215,22836
202108,강원도,1,0,356,27049
202109,강원도,1,0,992,45034
202110,강원도,1,0,678,45610
202111,강원도,1,0,413,53257
202112,강원도,1,0,434,33937
202201,강원도,1,0,473,35049
202202,강원도,1,0,267,38066
202203,강원도,1,0,458,63221
202204,강원도,1,0,860,55247
202205,강원도,1,0,655,40480
202206,강원도,1,0,432,29290
202207,강원도,1,0,330,36763
202208,강원도,1,0,356,43827
202209,강원도,1,0,639,53781
202210,강원도,1,0,525,56408
202211,강원도,1,0,409,54422
202212,강원도,1,0,257,58962
200601,충청북도,1,0,229,36619
200602,충청북도,1,0,228,29280
200603,충청북도,1,0,301,37251
200604,충청북도,1,0,251,39232
200605,충청북도,1,0,219,33862
200606,충청북도,1,0,150,22835
200607,충청북도,1,0,128,20844
200608,충청북도,1,0,184,23820
200609,충청북도,1,0,298,52497
200610,충청북도,1,0,210,34877
200611,충청북도,1,0,249,42268
200612,충청북도,1,0,176,42927
200701,충청북도,1,0,206,44478
200702,충청북도,1,0,173,30510
200703,충청북도,1,0,217,37079
200704,충청북도,1,0,220,39715
200705,충청북도,1,0,183,31286
200706,충청북도,1,0,154,22111
200707,충청북도,1,0,133,22529
200708,충청북도,1,0,126,24120
200709,충청북도,1,0,220,55102
200710,충청북도,1,0,243,46560
200711,충청북도,1,0,165,46008
200712,충청북도,1,0,170,50492
200801,충청북도,1,0,160,46686
200802,충청북도,1,0,211,50226
200803,충청북도,1,0,247,48284
200804,충청북도,1,0,221,45251
200805,충청북도,1,0,206,37695
200806,충청북도,1,0,180,27308
200807,충청북도,1,0,146,21990
200808,충청북도,1,0,143,30060
200809,충청북도,1,0,226,52212
200810,충청북도,1,0,250,48982
200811,충청북도,1,0,191,42175
200812,충청북도,1,0,224,60103
200901,충청북도,1,0,206,44311
200902,충청북도,1,0,174,32848
200903,충청북도,1,0,258,44586
200904,충청북도,1,0,233,51515
200905,충청북도,1,0,189,40575
200906,충청북도,1,0,158,29750
200907,충청북도,1,0,142,27120
200908,충청북도,1,0,205,42928
200909,충청북도,1,0,266,73059
200910,충청북도,1,0,223,67853
200911,충청북도,1,0,182,56440
200912,충청북도,1,0,205,55668
201001,충청북도,1,0,193,54079
201002,충청북도,1,0,198,46789
201003,충청북도,1,0,291,59691
201004,충청북도,1,0,219,61937
201005,충청북도,1,0,268,47555
201006,충청북도,1,0,225,34581
201007,충청북도,1,0,170,29774
201008,충청북도,1,0,147,30704
201009,충청북도,1,0,257,75789
201010,충청북도,1,0,268,70286
201011,충청북도,1,0,283,59346
201012,충청북도,1,0,228,65194
201101,충청북도,1,0,224,52163
201102,충청북도,1,0,225,46618
201103,충청북도,1,0,304,65580
201104,충청북도,1,0,296,58602
201105,충청북도,1,0,296,52276
201106,충청북도,1,0,211,35035
201107,충청북도,1,0,168,30433
201108,충청북도,1,0,231,42421
201109,충청북도,1,0,350,80261
201110,충청북도,1,0,416,66474
201111,충청북도,1,0,310,59662
201112,충청북도,1,0,380,81700
201201,충청북도,1,0,294,68660
201202,충청북도,1,0,316,65089
201203,충청북도,1,0,395,70232
201205,충청북도,1,0,323,54436
201206,충청북도,1,0,251,36205
201207,충청북도,1,0,239,32611
201208,충청북도,1,0,256,37605
201209,충청북도,1,0,444,84764
201210,충청북도,1,0,360,72762
201211,충청북도,1,0,307,63533
201212,충청북도,1,0,221,58868
201301,충청북도,1,0,269,63511
201302,충청북도,1,0,334,68476
201303,충청북도,1,0,313,74330
201304,충청북도,1,0,320,69142
201305,충청북도,1,0,327,53624
201306,충청북도,1,0,243,35704
201307,충청북도,1,0,226,36052
201308,충청북도,1,0,244,43754
201309,충청북도,1,0,357,85069
201310,충청북도,1,0,279,69419
201311,충청북도,1,0,271,64231
201312,충청북도,1,0,226,57633
201401,충청북도,1,0,277,67640
201402,충청북도,1,0,272,91941
201403,충청북도,1,0,351,66502
201404,충청북도,1,0,323,64503
201405,충청북도,1,0,244,51415
201406,충청북도,1,0,191,36695
201407,충청북도,1,0,175,40725
201408,충청북도,1,0,232,47105
201409,충청북도,1,0,362,83109
201410,충청북도,1,0,252,69538
201411,충청북도,1,0,292,78128
201412,충청북도,1,0,257,72933
201501,충청북도,1,0,232,60750
201502,충청북도,1,0,247,64499
201503,충청북도,1,0,322,86527
201504,충청북도,1,0,306,69102
201505,충청북도,1,0,263,51539
201506,충청북도,1,0,161,35212
201507,충청북도,1,0,210,35057
201508,충청북도,1,0,290,47601
201509,충청북도,1,0,338,90776
201510,충청북도,1,0,268,72531
201511,충청북도,1,0,250,67485
201512,충청북도,1,0,310,80421
201601,충청북도,1,0,195,75621
201602,충청북도,1,0,294,77561
201603,충청북도,1,0,350,76728
201604,충청북도,1,0,286,66432
201605,충청북도,1,0,247,56338
201606,충청북도,1,0,224,43576
201607,충청북도,1,0,216,43824
201608,충청북도,1,0,240,51222
201609,충청북도,1,0,347,81226
201610,충청북도,1,0,355,78206
201611,충청북도,1,0,289,78479
201612,충청북도,1,0,268,101801
201701,충청북도,1,0,290,59424
201702,충청북도,1,0,290,61054
201703,충청북도,1,0,370,82244
201704,충청북도,1,0,285,79269
201705,충청북도,1,0,255,60467
201706,충청북도,1,0,231,47117
201707,충청북도,1,0,221,41986
201708,충청북도,1,0,274,57093
201709,충청북도,1,0,351,92779
201710,충청북도,1,0,352,69049
201711,충청북도,1,0,363,88320
201712,충청북도,1,0,253,105264
201801,충청북도,1,0,259,89956
201802,충청북도,1,0,324,60657
201803,충청북도,1,0,401,76004
201804,충청북도,1,0,366,78639
201805,충청북도,1,0,240,62435
201806,충청북도,1,0,299,46684
201807,충청북도,1,0,260,44065
201808,충청북도,1,0,253,44736
201809,충청북도,1,0,440,88796
201810,충청북도,1,0,347,81660
201811,충청북도,1,0,325,85280
201812,충청북도,1,0,323,92788
201901,충청북도,1,0,220,64881
201902,충청북도,1,0,260,52271
201903,충청북도,1,0,404,78021
201904,충청북도,1,0,301,82745
201905,충청북도,1,0,301,64923
201906,충청북도,1,0,233,42590
201907,충청북도,1,0,301,44847
201908,충청북도,1,0,294,46864
201909,충청북도,1,0,477,86006
201910,충청북도,1,0,358,82369
201911,충청북도,1,0,341,77536
201912,충청북도,1,0,290,85055
202001,충청북도,1,0,291,84217
202002,충청북도,1,0,209,47824
202003,충청북도,1,0,116,29047
202004,충청북도,1,0,261,31698
202005,충청북도,1,0,612,44677
202006,충청북도,1,0,368,36949
202007,충청북도,1,0,295,33692
202008,충청북도,1,0,292,33252
202009,충청북도,1,0,176,51366
202010,충청북도,1,0,526,51759
202011,충청북도,1,0,521,57079
202012,충청북도,1,0,163,31807
202101,충청북도,1,0,193,25383
202102,충청북도,1,0,398,30829
202103,충청북도,1,0,646,51155
202104,충청북도,1,0,418,52930
202105,충청북도,1,0,303,36523
202106,충청북도,1,0,258,33548
202107,충청북도,1,0,223,28932
202108,충청북도,1,0,248,31817
202109,충청북도,1,0,551,58202
202110,충청북도,1,0,511,58466
202111,충청북도,1,0,346,67261
202112,충청북도,1,0,318,44461
202201,충청북도,1,0,366,47876
202202,충청북도,1,0,249,52487
202203,충청북도,1,0,309,77323
202204,충청북도,1,0,638,63044
202205,충청북도,1,0,447,43808
202206,충청북도,1,0,343,37434
202207,충청북도,1,0,226,45038
202208,충청북도,1,0,245,55283
202209,충청북도,1,0,453,72278
202210,충청북도,1,0,372,69515
202211,충청북도,1,0,304,67616
202212,충청북도,1,0,231,75630
200601,충청남도,1,0,326,42702
200602,충청남도,1,0,475,35474
200603,충청남도,1,0,658,48060
200604,충청남도,1,0,559,47933
200605,충청남도,1,0,415,36443
200606,충청남도,1,0,399,27840
200607,충청남도,1,0,302,23795
200608,충청남도,1,0,337,28233
200609,충청남도,1,0,629,61771
200610,충청남도,1,0,362,40511
200611,충청남도,1,0,462,49749
200612,충청남도,1,0,384,51536
200701,충청남도,1,0,374,50522
200702,충청남도,1,0,411,34775
200703,충청남도,1,0,569,44176
200704,충청남도,1,0,491,49919
200705,충청남도,1,0,390,38254
200706,충청남도,1,0,442,28823
200707,충청남도,1,0,378,28909
200708,충청남도,1,0,313,28850
200709,충청남도,1,0,629,66552
200710,충청남도,1,0,622,57212
200711,충청남도,1,0,534,55349
200712,충청남도,1,0,474,57369
200801,충청남도,1,0,479,55229
200802,충청남도,1,0,579,61916
200803,충청남도,1,0,652,57697
200804,충청남도,1,0,591,51484
200805,충청남도,1,0,515,42865
200806,충청남도,1,0,448,34571
200807,충청남도,1,0,353,28164
200808,충청남도,1,0,393,37218
200809,충청남도,1,0,628,65439
200810,충청남도,1,0,702,58737
200811,충청남도,1,0,489,53179
200812,충청남도,1,0,644,70406
200901,충청남도,1,0,465,60853
200902,충청남도,1,0,514,39752
200903,충청남도,1,0,734,60633
200904,충청남도,1,0,575,65972
200905,충청남도,1,0,523,49395
200906,충청남도,1,0,449,39556
200907,충청남도,1,0,406,34854
200908,충청남도,1,0,533,54894
200909,충청남도,1,0,736,97185
200910,충청남도,1,0,659,84272
200911,충청남도,1,0,460,77880
200912,충청남도,1,0,582,75690
201001,충청남도,1,0,510,68797
201002,충청남도,1,0,559,57151
201003,충청남도,1,0,900,78362
201004,충청남도,1,0,717,82870
201005,충청남도,1,0,677,60401
201006,충청남도,1,0,589,46415
201008,충청남도,1,0,532,39640
201009,충청남도,1,0,914,95829
201010,충청남도,1,0,912,88256
201011,충청남도,1,0,797,73266
201012,충청남도,1,0,648,81003
201101,충청남도,1,0,580,67371
201102,충청남도,1,0,821,60345
201103,충청남도,1,0,998,83901
201104,충청남도,1,0,770,71831
201105,충청남도,1,0,752,62460
201106,충청남도,1,0,608,46809
201107,충청남도,1,0,544,39257
201108,충청남도,1,0,908,56129
201109,충청남도,1,0,1148,101442
201110,충청남도,1,0,848,79900
201111,충청남도,1,0,764,72847
201112,충청남도,1,0,791,94113
201201,충청남도,1,0,685,82492
201202,충청남도,1,0,744,76318
201203,충청남도,1,0,1076,90720
201205,충청남도,1,0,798,67630
201206,충청남도,1,0,668,45301
201207,충청남도,1,0,678,42226
201208,충청남도,1,0,701,49018
201209,충청남도,1,0,1253,107950
201210,충청남도,1,0,832,86522
201211,충청남도,1,0,702,73136
201212,충청남도,1,0,604,68259
201301,충청남도,1,0,771,78345
201302,충청남도,1,0,938,79986
201303,충청남도,1,0,1017,90421
201304,충청남도,1,0,764,82212
201305,충청남도,1,0,673,66099
201306,충청남도,1,0,659,46754
201307,충청남도,1,0,642,45020
201308,충청남도,1,0,885,59042
201309,충청남도,1,0,1164,109675
201310,충청남도,1,0,831,83593
201311,충청남도,1,0,683,78993
201312,충청남도,1,0,539,71171
201401,충청남도,1,0,726,85230
201402,충청남도,1,0,889,108018
201403,충청남도,1,0,982,84308
201404,충청남도,1,0,824,79998
201405,충청남도,1,0,663,67459
201406,충청남도,1,0,612,48459
201407,충청남도,1,0,670,54723
201408,충청남도,1,0,760,64815
201409,충청남도,1,0,1115,110852
201410,충청남도,1,0,888,90800
201411,충청남도,1,0,768,97484
201412,충청남도,1,0,629,87276
201501,충청남도,1,0,646,78654
201502,충청남도,1,0,738,85221
201503,충청남도,1,0,866,107398
201504,충청남도,1,0,761,88711
201505,충청남도,1,0,641,69613
201506,충청남도,1,0,400,44525
201507,충청남도,1,0,801,49073
201508,충청남도,1,0,929,65780
201509,충청남도,1,0,1067,120672
201510,충청남도,1,0,686,89687
201511,충청남도,1,0,608,85675
201512,충청남도,1,0,751,105090
201601,충청남도,1,0,498,91296
201602,충청남도,1,0,735,95611
201603,충청남도,1,0,1013,100076
201604,충청남도,1,0,638,85923
201605,충청남도,1,0,582,72238
201606,충청남도,1,0,601,56171
201607,충청남도,1,0,506,56166
201608,충청남도,1,0,830,70228
201609,충청남도,1,0,818,110422
201610,충청남도,1,0,765,102273
201611,충청남도,1,0,613,97620
201612,충청남도,1,0,533,124792
201701,충청남도,1,0,442,74122
201702,충청남도,1,0,714,76208
201703,충청남도,1,0,815,107781
201704,충청남도,1,0,583,97580
201705,충청남도,1,0,548,76813
201706,충청남도,1,0,601,62251
201708,충청남도,1,0,588,77609
201709,충청남도,1,0,764,122471
201710,충청남도,1,0,630,87461
201711,충청남도,1,0,616,108994
201712,충청남도,1,0,448,131944
201801,충청남도,1,0,429,118654
